enh_chrom	enh_start	enh_end	sig_connect	in_same_tad	target_gene	gtex_tpm	hk	lof_intol	essential	rel_entropy	enh_rel_entropy	phastcons_overlap	tisspec_enh	enh_length	tissue
chr1	8456600	8458000	1	1	ENSG00000074800	497.3	0.0	0.0	1.0	0.01458383680138749	0.04575749056067502	30	0	1400	brain_prefrontal_cortex
chr1	8474800	8479800	1	1	ENSG00000074800	497.3	0.0	0.0	1.0	0.01458383680138749	0.5228787452803376	826	0	5000	brain_prefrontal_cortex
chr1	9292200	9292400	1	1	ENSG00000188807	7.8	0.0	1.0	0.0	0.12512225345470535	0.6989700043360187	0	1	200	brain_prefrontal_cortex
chr1	9293200	9293400	1	1	ENSG00000188807	7.8	0.0	1.0	0.0	0.12512225345470535	0.09691001300805636	4	0	200	brain_prefrontal_cortex
chr1	9296000	9300800	1	1	ENSG00000188807	7.8	0.0	1.0	0.0	0.12512225345470535	0.6989700043360187	159	1	4800	brain_prefrontal_cortex
chr1	9301800	9302800	1	1	ENSG00000188807	7.8	0.0	1.0	0.0	0.12512225345470535	0.6989700043360187	6	1	1000	brain_prefrontal_cortex
chr1	9303200	9303800	1	1	ENSG00000188807	7.8	0.0	1.0	0.0	0.12512225345470535	0.5228787452803376	4	0	600	brain_prefrontal_cortex
chr1	9309800	9310600	1	1	ENSG00000188807	7.8	0.0	1.0	0.0	0.12512225345470535	0.5228787452803376	0	0	800	brain_prefrontal_cortex
chr1	9311600	9311800	1	1	ENSG00000188807	7.8	0.0	1.0	0.0	0.12512225345470535	0.5228787452803376	37	0	200	brain_prefrontal_cortex
chr1	9312800	9313800	1	1	ENSG00000188807	7.8	0.0	1.0	0.0	0.12512225345470535	0.5228787452803376	153	0	1000	brain_prefrontal_cortex
chr1	11217200	11219000	1	1	ENSG00000116661	152.7	0.0	0.0	0.0	0.3231469622276413	0.2218487496163564	670	0	1800	brain_prefrontal_cortex
chr1	11234400	11235000	1	1	ENSG00000116661	152.7	0.0	0.0	0.0	0.3231469622276413	1.0	36	1	600	brain_prefrontal_cortex
chr1	11238000	11239000	1	1	ENSG00000116661	152.7	0.0	0.0	0.0	0.3231469622276413	1.0	282	1	1000	brain_prefrontal_cortex
chr1	11217200	11219000	1	1	ENSG00000132879	155.1	0.0	0.0	0.0	0.12145795355735366	0.2218487496163564	670	0	1800	brain_prefrontal_cortex
chr1	11234400	11235000	1	1	ENSG00000132879	155.1	0.0	0.0	0.0	0.12145795355735366	1.0	36	1	600	brain_prefrontal_cortex
chr1	11238000	11239000	1	1	ENSG00000132879	155.1	0.0	0.0	0.0	0.12145795355735366	1.0	282	1	1000	brain_prefrontal_cortex
chr1	11336200	11336400	1	1	ENSG00000116661	152.7	0.0	0.0	0.0	0.3231469622276413	1.0	0	1	200	brain_prefrontal_cortex
chr1	11340400	11340600	1	1	ENSG00000116661	152.7	0.0	0.0	0.0	0.3231469622276413	1.0	0	1	200	brain_prefrontal_cortex
chr1	11341000	11341200	1	1	ENSG00000116661	152.7	0.0	0.0	0.0	0.3231469622276413	0.2218487496163564	0	0	200	brain_prefrontal_cortex
chr1	11336200	11336400	1	1	ENSG00000132879	155.1	0.0	0.0	0.0	0.12145795355735366	1.0	0	1	200	brain_prefrontal_cortex
chr1	11340400	11340600	1	1	ENSG00000132879	155.1	0.0	0.0	0.0	0.12145795355735366	1.0	0	1	200	brain_prefrontal_cortex
chr1	11341000	11341200	1	1	ENSG00000132879	155.1	0.0	0.0	0.0	0.12145795355735366	0.2218487496163564	0	0	200	brain_prefrontal_cortex
chr1	11336200	11336400	1	1	ENSG00000177674	10.9	0.0	0.0	0.0	0.05681868021567549	1.0	0	1	200	brain_prefrontal_cortex
chr1	11340400	11340600	1	1	ENSG00000177674	10.9	0.0	0.0	0.0	0.05681868021567549	1.0	0	1	200	brain_prefrontal_cortex
chr1	11341000	11341200	1	1	ENSG00000177674	10.9	0.0	0.0	0.0	0.05681868021567549	0.2218487496163564	0	0	200	brain_prefrontal_cortex
chr1	14342600	14344600	1	1	ENSG00000189337	24.0	0.0	0.0	0.0	0.16572770054075014	0.6989700043360187	63	1	2000	brain_prefrontal_cortex
chr1	14440200	14441200	1	1	ENSG00000189337	24.0	0.0	0.0	0.0	0.16572770054075014	0.6989700043360187	0	1	1000	brain_prefrontal_cortex
chr1	14467400	14469800	1	1	ENSG00000189337	24.0	0.0	0.0	0.0	0.16572770054075014	1.0	605	1	2400	brain_prefrontal_cortex
chr1	15905400	15906600	1	1	ENSG00000215695	0.1	1.0	0.0	0.0	0.25158745769912005	0.3979400086720376	271	0	1200	brain_prefrontal_cortex
chr1	15928400	15928800	1	1	ENSG00000215695	0.1	1.0	0.0	0.0	0.25158745769912005	1.0	0	1	400	brain_prefrontal_cortex
chr1	15942800	15943000	1	1	ENSG00000215695	0.1	1.0	0.0	0.0	0.25158745769912005	0.2218487496163564	79	0	200	brain_prefrontal_cortex
chr1	15945200	15947600	1	1	ENSG00000215695	0.1	1.0	0.0	0.0	0.25158745769912005	0.3979400086720376	416	0	2400	brain_prefrontal_cortex
chr1	15949000	15949400	1	1	ENSG00000215695	0.1	1.0	0.0	0.0	0.25158745769912005	0.5228787452803376	143	0	400	brain_prefrontal_cortex
chr1	15951000	15951200	1	1	ENSG00000215695	0.1	1.0	0.0	0.0	0.25158745769912005	0.6989700043360187	0	1	200	brain_prefrontal_cortex
chr1	15951600	15951800	1	1	ENSG00000215695	0.1	1.0	0.0	0.0	0.25158745769912005	0.5228787452803376	47	0	200	brain_prefrontal_cortex
chr1	15953000	15953400	1	1	ENSG00000215695	0.1	1.0	0.0	0.0	0.25158745769912005	0.5228787452803376	143	0	400	brain_prefrontal_cortex
chr1	19719600	19720400	1	1	ENSG00000173436	10.9	1.0	0.0	0.0	0.04258459524331211	1.0	0	1	800	brain_prefrontal_cortex
chr1	19721600	19722800	1	1	ENSG00000173436	10.9	1.0	0.0	0.0	0.04258459524331211	0.6989700043360187	87	1	1200	brain_prefrontal_cortex
chr1	19724600	19725000	1	1	ENSG00000173436	10.9	1.0	0.0	0.0	0.04258459524331211	1.0	7	1	400	brain_prefrontal_cortex
chr1	19731200	19733000	1	1	ENSG00000173436	10.9	1.0	0.0	0.0	0.04258459524331211	0.3979400086720376	299	0	1800	brain_prefrontal_cortex
chr1	19733800	19734800	1	1	ENSG00000173436	10.9	1.0	0.0	0.0	0.04258459524331211	0.6989700043360187	0	1	1000	brain_prefrontal_cortex
chr1	19739200	19742600	1	1	ENSG00000173436	10.9	1.0	0.0	0.0	0.04258459524331211	0.6989700043360187	606	1	3400	brain_prefrontal_cortex
chr1	19746200	19746600	1	1	ENSG00000173436	10.9	1.0	0.0	0.0	0.04258459524331211	1.0	47	1	400	brain_prefrontal_cortex
chr1	19747800	19748200	1	1	ENSG00000173436	10.9	1.0	0.0	0.0	0.04258459524331211	0.3979400086720376	22	0	400	brain_prefrontal_cortex
chr1	19750600	19754400	1	1	ENSG00000173436	10.9	1.0	0.0	0.0	0.04258459524331211	0.3979400086720376	250	0	3800	brain_prefrontal_cortex
chr1	19755200	19757600	1	1	ENSG00000173436	10.9	1.0	0.0	0.0	0.04258459524331211	0.09691001300805636	258	0	2400	brain_prefrontal_cortex
chr1	19726000	19729000	1	1	ENSG00000173436	10.9	1.0	0.0	0.0	0.04258459524331211	0.2218487496163564	162	0	3000	brain_prefrontal_cortex
chr1	19759000	19760800	1	1	ENSG00000173436	10.9	1.0	0.0	0.0	0.04258459524331211	1.0	163	1	1800	brain_prefrontal_cortex
chr1	19719600	19720400	1	1	ENSG00000158747	123.6	0.0	0.0	0.0	0.14015894486695946	1.0	0	1	800	brain_prefrontal_cortex
chr1	19721600	19722800	1	1	ENSG00000158747	123.6	0.0	0.0	0.0	0.14015894486695946	0.6989700043360187	87	1	1200	brain_prefrontal_cortex
chr1	19724600	19725000	1	1	ENSG00000158747	123.6	0.0	0.0	0.0	0.14015894486695946	1.0	7	1	400	brain_prefrontal_cortex
chr1	19731200	19733000	1	1	ENSG00000158747	123.6	0.0	0.0	0.0	0.14015894486695946	0.3979400086720376	299	0	1800	brain_prefrontal_cortex
chr1	19733800	19734800	1	1	ENSG00000158747	123.6	0.0	0.0	0.0	0.14015894486695946	0.6989700043360187	0	1	1000	brain_prefrontal_cortex
chr1	19739200	19742600	1	1	ENSG00000158747	123.6	0.0	0.0	0.0	0.14015894486695946	0.6989700043360187	606	1	3400	brain_prefrontal_cortex
chr1	19746200	19746600	1	1	ENSG00000158747	123.6	0.0	0.0	0.0	0.14015894486695946	1.0	47	1	400	brain_prefrontal_cortex
chr1	19747800	19748200	1	1	ENSG00000158747	123.6	0.0	0.0	0.0	0.14015894486695946	0.3979400086720376	22	0	400	brain_prefrontal_cortex
chr1	19750600	19754400	1	1	ENSG00000158747	123.6	0.0	0.0	0.0	0.14015894486695946	0.3979400086720376	250	0	3800	brain_prefrontal_cortex
chr1	19755200	19757600	1	1	ENSG00000158747	123.6	0.0	0.0	0.0	0.14015894486695946	0.09691001300805636	258	0	2400	brain_prefrontal_cortex
chr1	19726000	19729000	1	1	ENSG00000158747	123.6	0.0	0.0	0.0	0.14015894486695946	0.2218487496163564	162	0	3000	brain_prefrontal_cortex
chr1	19759000	19760800	1	1	ENSG00000158747	123.6	0.0	0.0	0.0	0.14015894486695946	1.0	163	1	1800	brain_prefrontal_cortex
chr1	19719600	19720400	1	1	ENSG00000158748	0.9	0.0	0.0	0.0	0.584113721454682	1.0	0	1	800	brain_prefrontal_cortex
chr1	19721600	19722800	1	1	ENSG00000158748	0.9	0.0	0.0	0.0	0.584113721454682	0.6989700043360187	87	1	1200	brain_prefrontal_cortex
chr1	19724600	19725000	1	1	ENSG00000158748	0.9	0.0	0.0	0.0	0.584113721454682	1.0	7	1	400	brain_prefrontal_cortex
chr1	19731200	19733000	1	1	ENSG00000158748	0.9	0.0	0.0	0.0	0.584113721454682	0.3979400086720376	299	0	1800	brain_prefrontal_cortex
chr1	19733800	19734800	1	1	ENSG00000158748	0.9	0.0	0.0	0.0	0.584113721454682	0.6989700043360187	0	1	1000	brain_prefrontal_cortex
chr1	19739200	19742600	1	1	ENSG00000158748	0.9	0.0	0.0	0.0	0.584113721454682	0.6989700043360187	606	1	3400	brain_prefrontal_cortex
chr1	19746200	19746600	1	1	ENSG00000158748	0.9	0.0	0.0	0.0	0.584113721454682	1.0	47	1	400	brain_prefrontal_cortex
chr1	19747800	19748200	1	1	ENSG00000158748	0.9	0.0	0.0	0.0	0.584113721454682	0.3979400086720376	22	0	400	brain_prefrontal_cortex
chr1	19750600	19754400	1	1	ENSG00000158748	0.9	0.0	0.0	0.0	0.584113721454682	0.3979400086720376	250	0	3800	brain_prefrontal_cortex
chr1	19755200	19757600	1	1	ENSG00000158748	0.9	0.0	0.0	0.0	0.584113721454682	0.09691001300805636	258	0	2400	brain_prefrontal_cortex
chr1	19726000	19729000	1	1	ENSG00000158748	0.9	0.0	0.0	0.0	0.584113721454682	0.2218487496163564	162	0	3000	brain_prefrontal_cortex
chr1	19759000	19760800	1	1	ENSG00000158748	0.9	0.0	0.0	0.0	0.584113721454682	1.0	163	1	1800	brain_prefrontal_cortex
chr1	20244400	20245200	1	1	ENSG00000187980	0.0	0.0	0.0	0.0	0.6535360832378236	0.6989700043360187	24	1	800	brain_prefrontal_cortex
chr1	20248400	20248600	1	1	ENSG00000187980	0.0	0.0	0.0	0.0	0.6535360832378236	0.5228787452803376	5	0	200	brain_prefrontal_cortex
chr1	20244400	20245200	1	1	ENSG00000162543	2.7	0.0	0.0	0.0	0.10840065994933924	0.6989700043360187	24	1	800	brain_prefrontal_cortex
chr1	20248400	20248600	1	1	ENSG00000162543	2.7	0.0	0.0	0.0	0.10840065994933924	0.5228787452803376	5	0	200	brain_prefrontal_cortex
chr1	21959800	21960800	1	1	ENSG00000090686	16.6	0.0	1.0	0.0	0.008088395921633915	0.5228787452803376	60	0	1000	brain_prefrontal_cortex
chr1	21961400	21962200	1	1	ENSG00000090686	16.6	0.0	1.0	0.0	0.008088395921633915	1.0	30	1	800	brain_prefrontal_cortex
chr1	21965200	21968800	1	1	ENSG00000090686	16.6	0.0	1.0	0.0	0.008088395921633915	1.0	125	1	3600	brain_prefrontal_cortex
chr1	21972400	21973200	1	1	ENSG00000090686	16.6	0.0	1.0	0.0	0.008088395921633915	0.6989700043360187	28	1	800	brain_prefrontal_cortex
chr1	21976200	21976600	1	1	ENSG00000090686	16.6	0.0	1.0	0.0	0.008088395921633915	1.0	87	1	400	brain_prefrontal_cortex
chr1	21976800	21977400	1	1	ENSG00000090686	16.6	0.0	1.0	0.0	0.008088395921633915	0.1549019599857432	47	0	600	brain_prefrontal_cortex
chr1	21979600	21982400	1	1	ENSG00000090686	16.6	0.0	1.0	0.0	0.008088395921633915	1.0	239	1	2800	brain_prefrontal_cortex
chr1	21983000	21984000	1	1	ENSG00000090686	16.6	0.0	1.0	0.0	0.008088395921633915	0.5228787452803376	0	0	1000	brain_prefrontal_cortex
chr1	21989400	21990600	1	1	ENSG00000090686	16.6	0.0	1.0	0.0	0.008088395921633915	0.30102999566398103	36	0	1200	brain_prefrontal_cortex
chr1	21996200	21996600	1	1	ENSG00000090686	16.6	0.0	1.0	0.0	0.008088395921633915	0.1549019599857432	3	0	400	brain_prefrontal_cortex
chr1	21996800	21997400	1	1	ENSG00000090686	16.6	0.0	1.0	0.0	0.008088395921633915	0.1549019599857432	0	0	600	brain_prefrontal_cortex
chr1	21998400	22000400	1	1	ENSG00000090686	16.6	0.0	1.0	0.0	0.008088395921633915	0.09691001300805636	473	0	2000	brain_prefrontal_cortex
chr1	22401000	22401800	1	1	ENSG00000173372	22.4	0.0	0.0	0.0	0.28183643852971196	1.0	0	1	800	brain_prefrontal_cortex
chr1	22402200	22402400	1	1	ENSG00000173372	22.4	0.0	0.0	0.0	0.28183643852971196	0.5228787452803376	11	0	200	brain_prefrontal_cortex
chr1	22403800	22404600	1	1	ENSG00000173372	22.4	0.0	0.0	0.0	0.28183643852971196	1.0	67	1	800	brain_prefrontal_cortex
chr1	22410200	22410800	1	1	ENSG00000173372	22.4	0.0	0.0	0.0	0.28183643852971196	1.0	0	1	600	brain_prefrontal_cortex
chr1	22415600	22416200	1	1	ENSG00000173372	22.4	0.0	0.0	0.0	0.28183643852971196	0.6989700043360187	447	1	600	brain_prefrontal_cortex
chr1	22416400	22417800	1	1	ENSG00000173372	22.4	0.0	0.0	0.0	0.28183643852971196	1.0	1400	1	1400	brain_prefrontal_cortex
chr1	22435200	22436200	1	1	ENSG00000173372	22.4	0.0	0.0	0.0	0.28183643852971196	1.0	380	1	1000	brain_prefrontal_cortex
chr1	22437600	22437800	1	1	ENSG00000173372	22.4	0.0	0.0	0.0	0.28183643852971196	1.0	0	1	200	brain_prefrontal_cortex
chr1	22438600	22439800	1	1	ENSG00000173372	22.4	0.0	0.0	0.0	0.28183643852971196	1.0	192	1	1200	brain_prefrontal_cortex
chr1	22401000	22401800	1	1	ENSG00000159189	26.0	0.0	0.0	0.0	0.25615132396009915	1.0	0	1	800	brain_prefrontal_cortex
chr1	22402200	22402400	1	1	ENSG00000159189	26.0	0.0	0.0	0.0	0.25615132396009915	0.5228787452803376	11	0	200	brain_prefrontal_cortex
chr1	22403800	22404600	1	1	ENSG00000159189	26.0	0.0	0.0	0.0	0.25615132396009915	1.0	67	1	800	brain_prefrontal_cortex
chr1	22410200	22410800	1	1	ENSG00000159189	26.0	0.0	0.0	0.0	0.25615132396009915	1.0	0	1	600	brain_prefrontal_cortex
chr1	22415600	22416200	1	1	ENSG00000159189	26.0	0.0	0.0	0.0	0.25615132396009915	0.6989700043360187	447	1	600	brain_prefrontal_cortex
chr1	22416400	22417800	1	1	ENSG00000159189	26.0	0.0	0.0	0.0	0.25615132396009915	1.0	1400	1	1400	brain_prefrontal_cortex
chr1	22435200	22436200	1	1	ENSG00000159189	26.0	0.0	0.0	0.0	0.25615132396009915	1.0	380	1	1000	brain_prefrontal_cortex
chr1	22437600	22437800	1	1	ENSG00000159189	26.0	0.0	0.0	0.0	0.25615132396009915	1.0	0	1	200	brain_prefrontal_cortex
chr1	22438600	22439800	1	1	ENSG00000159189	26.0	0.0	0.0	0.0	0.25615132396009915	1.0	192	1	1200	brain_prefrontal_cortex
chr1	22401000	22401800	1	1	ENSG00000173369	40.9	0.0	0.0	0.0	0.2705976153790671	1.0	0	1	800	brain_prefrontal_cortex
chr1	22402200	22402400	1	1	ENSG00000173369	40.9	0.0	0.0	0.0	0.2705976153790671	0.5228787452803376	11	0	200	brain_prefrontal_cortex
chr1	22403800	22404600	1	1	ENSG00000173369	40.9	0.0	0.0	0.0	0.2705976153790671	1.0	67	1	800	brain_prefrontal_cortex
chr1	22410200	22410800	1	1	ENSG00000173369	40.9	0.0	0.0	0.0	0.2705976153790671	1.0	0	1	600	brain_prefrontal_cortex
chr1	22415600	22416200	1	1	ENSG00000173369	40.9	0.0	0.0	0.0	0.2705976153790671	0.6989700043360187	447	1	600	brain_prefrontal_cortex
chr1	22416400	22417800	1	1	ENSG00000173369	40.9	0.0	0.0	0.0	0.2705976153790671	1.0	1400	1	1400	brain_prefrontal_cortex
chr1	22435200	22436200	1	1	ENSG00000173369	40.9	0.0	0.0	0.0	0.2705976153790671	1.0	380	1	1000	brain_prefrontal_cortex
chr1	22437600	22437800	1	1	ENSG00000173369	40.9	0.0	0.0	0.0	0.2705976153790671	1.0	0	1	200	brain_prefrontal_cortex
chr1	22438600	22439800	1	1	ENSG00000173369	40.9	0.0	0.0	0.0	0.2705976153790671	1.0	192	1	1200	brain_prefrontal_cortex
chr1	22826600	22827200	1	1	ENSG00000173372	22.4	0.0	0.0	0.0	0.28183643852971196	0.2218487496163564	0	0	600	brain_prefrontal_cortex
chr1	22826600	22827200	1	1	ENSG00000159189	26.0	0.0	0.0	0.0	0.25615132396009915	0.2218487496163564	0	0	600	brain_prefrontal_cortex
chr1	22826600	22827200	1	1	ENSG00000173369	40.9	0.0	0.0	0.0	0.2705976153790671	0.2218487496163564	0	0	600	brain_prefrontal_cortex
chr1	23375200	23375400	1	1	ENSG00000169641	1.3	0.0	0.0	0.0	0.054323145428416084	1.0	36	1	200	brain_prefrontal_cortex
chr1	23425400	23428000	1	1	ENSG00000125944	36.2	1.0	1.0	0.0	0.00726380150912205	0.30102999566398103	57	0	2600	brain_prefrontal_cortex
chr1	23428400	23428600	1	1	ENSG00000125944	36.2	1.0	1.0	0.0	0.00726380150912205	0.6989700043360187	0	1	200	brain_prefrontal_cortex
chr1	23438400	23439400	1	1	ENSG00000125944	36.2	1.0	1.0	0.0	0.00726380150912205	1.0	71	1	1000	brain_prefrontal_cortex
chr1	23425400	23428000	1	1	ENSG00000142676	442.7	1.0	1.0	1.0	0.052768588564933085	0.30102999566398103	57	0	2600	brain_prefrontal_cortex
chr1	23428400	23428600	1	1	ENSG00000142676	442.7	1.0	1.0	1.0	0.052768588564933085	0.6989700043360187	0	1	200	brain_prefrontal_cortex
chr1	23438400	23439400	1	1	ENSG00000142676	442.7	1.0	1.0	1.0	0.052768588564933085	1.0	71	1	1000	brain_prefrontal_cortex
chr1	25848800	25849200	1	1	ENSG00000162430	26.9	0.0	0.0	0.0	0.01493164186679869	1.0	183	1	400	brain_prefrontal_cortex
chr1	25851200	25851400	1	1	ENSG00000162430	26.9	0.0	0.0	0.0	0.01493164186679869	0.5228787452803376	0	0	200	brain_prefrontal_cortex
chr1	25868800	25869600	1	1	ENSG00000162430	26.9	0.0	0.0	0.0	0.01493164186679869	0.3979400086720376	0	0	800	brain_prefrontal_cortex
chr1	25871600	25872200	1	1	ENSG00000162430	26.9	0.0	0.0	0.0	0.01493164186679869	1.0	9	1	600	brain_prefrontal_cortex
chr1	25875600	25877400	1	1	ENSG00000162430	26.9	0.0	0.0	0.0	0.01493164186679869	0.3979400086720376	245	0	1800	brain_prefrontal_cortex
chr1	25878400	25879800	1	1	ENSG00000162430	26.9	0.0	0.0	0.0	0.01493164186679869	1.0	0	1	1400	brain_prefrontal_cortex
chr1	25848800	25849200	1	1	ENSG00000117640	51.0	1.0	0.0	0.0	0.047550316071094605	1.0	183	1	400	brain_prefrontal_cortex
chr1	25851200	25851400	1	1	ENSG00000117640	51.0	1.0	0.0	0.0	0.047550316071094605	0.5228787452803376	0	0	200	brain_prefrontal_cortex
chr1	25868800	25869600	1	1	ENSG00000117640	51.0	1.0	0.0	0.0	0.047550316071094605	0.3979400086720376	0	0	800	brain_prefrontal_cortex
chr1	25871600	25872200	1	1	ENSG00000117640	51.0	1.0	0.0	0.0	0.047550316071094605	1.0	9	1	600	brain_prefrontal_cortex
chr1	25875600	25877400	1	1	ENSG00000117640	51.0	1.0	0.0	0.0	0.047550316071094605	0.3979400086720376	245	0	1800	brain_prefrontal_cortex
chr1	25878400	25879800	1	1	ENSG00000117640	51.0	1.0	0.0	0.0	0.047550316071094605	1.0	0	1	1400	brain_prefrontal_cortex
chr1	25848800	25849200	1	1	ENSG00000127423	1.1	0.0	0.0	0.0	0.07404647056139721	1.0	183	1	400	brain_prefrontal_cortex
chr1	25851200	25851400	1	1	ENSG00000127423	1.1	0.0	0.0	0.0	0.07404647056139721	0.5228787452803376	0	0	200	brain_prefrontal_cortex
chr1	25868800	25869600	1	1	ENSG00000127423	1.1	0.0	0.0	0.0	0.07404647056139721	0.3979400086720376	0	0	800	brain_prefrontal_cortex
chr1	25871600	25872200	1	1	ENSG00000127423	1.1	0.0	0.0	0.0	0.07404647056139721	1.0	9	1	600	brain_prefrontal_cortex
chr1	25875600	25877400	1	1	ENSG00000127423	1.1	0.0	0.0	0.0	0.07404647056139721	0.3979400086720376	245	0	1800	brain_prefrontal_cortex
chr1	25878400	25879800	1	1	ENSG00000127423	1.1	0.0	0.0	0.0	0.07404647056139721	1.0	0	1	1400	brain_prefrontal_cortex
chr1	25942000	25942200	1	1	ENSG00000162430	26.9	0.0	0.0	0.0	0.01493164186679869	0.2218487496163564	173	0	200	brain_prefrontal_cortex
chr1	25947800	25948000	1	1	ENSG00000162430	26.9	0.0	0.0	0.0	0.01493164186679869	0.6989700043360187	12	1	200	brain_prefrontal_cortex
chr1	25948400	25949800	1	1	ENSG00000162430	26.9	0.0	0.0	0.0	0.01493164186679869	1.0	275	1	1400	brain_prefrontal_cortex
chr1	25957400	25957600	1	1	ENSG00000162430	26.9	0.0	0.0	0.0	0.01493164186679869	0.3979400086720376	0	0	200	brain_prefrontal_cortex
chr1	25942000	25942200	1	1	ENSG00000117640	51.0	1.0	0.0	0.0	0.047550316071094605	0.2218487496163564	173	0	200	brain_prefrontal_cortex
chr1	25947800	25948000	1	1	ENSG00000117640	51.0	1.0	0.0	0.0	0.047550316071094605	0.6989700043360187	12	1	200	brain_prefrontal_cortex
chr1	25948400	25949800	1	1	ENSG00000117640	51.0	1.0	0.0	0.0	0.047550316071094605	1.0	275	1	1400	brain_prefrontal_cortex
chr1	25957400	25957600	1	1	ENSG00000117640	51.0	1.0	0.0	0.0	0.047550316071094605	0.3979400086720376	0	0	200	brain_prefrontal_cortex
chr1	25942000	25942200	1	1	ENSG00000127423	1.1	0.0	0.0	0.0	0.07404647056139721	0.2218487496163564	173	0	200	brain_prefrontal_cortex
chr1	25947800	25948000	1	1	ENSG00000127423	1.1	0.0	0.0	0.0	0.07404647056139721	0.6989700043360187	12	1	200	brain_prefrontal_cortex
chr1	25948400	25949800	1	1	ENSG00000127423	1.1	0.0	0.0	0.0	0.07404647056139721	1.0	275	1	1400	brain_prefrontal_cortex
chr1	25957400	25957600	1	1	ENSG00000127423	1.1	0.0	0.0	0.0	0.07404647056139721	0.3979400086720376	0	0	200	brain_prefrontal_cortex
chr1	26221600	26222200	1	1	ENSG00000158006	2.0	0.0	0.0	0.0	0.11371882885611022	0.6989700043360187	33	1	600	brain_prefrontal_cortex
chr1	26222400	26223000	1	1	ENSG00000158006	2.0	0.0	0.0	0.0	0.11371882885611022	0.1549019599857432	0	0	600	brain_prefrontal_cortex
chr1	26233800	26236200	1	1	ENSG00000158006	2.0	0.0	0.0	0.0	0.11371882885611022	0.6989700043360187	855	1	2400	brain_prefrontal_cortex
chr1	26221600	26222200	1	1	ENSG00000158008	25.7	0.0	0.0	0.0	0.3220681743865335	0.6989700043360187	33	1	600	brain_prefrontal_cortex
chr1	26222400	26223000	1	1	ENSG00000158008	25.7	0.0	0.0	0.0	0.3220681743865335	0.1549019599857432	0	0	600	brain_prefrontal_cortex
chr1	26233800	26236200	1	1	ENSG00000158008	25.7	0.0	0.0	0.0	0.3220681743865335	0.6989700043360187	855	1	2400	brain_prefrontal_cortex
chr1	26248400	26248600	1	1	ENSG00000158008	25.7	0.0	0.0	0.0	0.3220681743865335	0.1549019599857432	0	0	200	brain_prefrontal_cortex
chr1	26253200	26253400	1	1	ENSG00000158008	25.7	0.0	0.0	0.0	0.3220681743865335	0.6989700043360187	71	1	200	brain_prefrontal_cortex
