enh_chrom	enh_start	enh_end	sig_connect	in_same_tad	target_gene	gtex_tpm	hk	lof_intol	essential	rel_entropy	enh_rel_entropy	phastcons_overlap	tisspec_enh	enh_length	tissue
chr1	2156000	2156400	1	1	ENSG00000157911	10.3	0.0	0.0	0.0	0.03165460112816533	0.6989700043360187	0	1	400	lung
chr1	2158000	2158200	1	1	ENSG00000157911	10.3	0.0	0.0	0.0	0.03165460112816533	0.0	0	0	200	lung
chr1	2143600	2147000	1	1	ENSG00000157911	10.3	0.0	0.0	0.0	0.03165460112816533	0.3979400086720376	281	0	3400	lung
chr1	2120800	2121200	1	1	ENSG00000149527	2.0	0.0	0.0	0.0	0.21281088072344864	1.0	31	1	400	lung
chr1	2122000	2123000	1	1	ENSG00000149527	2.0	0.0	0.0	0.0	0.21281088072344864	0.5228787452803376	0	0	1000	lung
chr1	2123600	2124200	1	1	ENSG00000149527	2.0	0.0	0.0	0.0	0.21281088072344864	0.30102999566398103	0	0	600	lung
chr1	2125000	2126000	1	1	ENSG00000149527	2.0	0.0	0.0	0.0	0.21281088072344864	0.6989700043360187	114	1	1000	lung
chr1	2127000	2127800	1	1	ENSG00000149527	2.0	0.0	0.0	0.0	0.21281088072344864	0.1549019599857432	22	0	800	lung
chr1	2130200	2130800	1	1	ENSG00000149527	2.0	0.0	0.0	0.0	0.21281088072344864	0.09691001300805636	60	0	600	lung
chr1	2131200	2132800	1	1	ENSG00000149527	2.0	0.0	0.0	0.0	0.21281088072344864	1.0	241	1	1600	lung
chr1	2135400	2137800	1	1	ENSG00000149527	2.0	0.0	0.0	0.0	0.21281088072344864	0.30102999566398103	20	0	2400	lung
chr1	2138200	2141400	1	1	ENSG00000149527	2.0	0.0	0.0	0.0	0.21281088072344864	0.6989700043360187	158	1	3200	lung
chr1	2148200	2148400	1	1	ENSG00000149527	2.0	0.0	0.0	0.0	0.21281088072344864	1.0	0	1	200	lung
chr1	2156000	2156400	1	1	ENSG00000149527	2.0	0.0	0.0	0.0	0.21281088072344864	0.6989700043360187	0	1	400	lung
chr1	2158000	2158200	1	1	ENSG00000149527	2.0	0.0	0.0	0.0	0.21281088072344864	0.0	0	0	200	lung
chr1	2143600	2147000	1	1	ENSG00000149527	2.0	0.0	0.0	0.0	0.21281088072344864	0.3979400086720376	281	0	3400	lung
chr1	8064200	8066600	1	1	ENSG00000162426	1.1	0.0	0.0	0.0	0.11791702662118138	0.2218487496163564	322	0	2400	lung
chr1	8064200	8066600	1	1	ENSG00000142599	42.2	0.0	1.0	0.0	0.05904072753930298	0.2218487496163564	322	0	2400	lung
chr1	9243400	9244200	1	1	ENSG00000049239	22.8	0.0	0.0	0.0	0.11535779670473015	0.30102999566398103	0	0	800	lung
chr1	9252600	9252800	1	1	ENSG00000049239	22.8	0.0	0.0	0.0	0.11535779670473015	1.0	0	1	200	lung
chr1	9255800	9256000	1	1	ENSG00000049239	22.8	0.0	0.0	0.0	0.11535779670473015	0.5228787452803376	0	0	200	lung
chr1	9257600	9258000	1	1	ENSG00000049239	22.8	0.0	0.0	0.0	0.11535779670473015	0.6989700043360187	61	1	400	lung
chr1	9258400	9259000	1	1	ENSG00000049239	22.8	0.0	0.0	0.0	0.11535779670473015	1.0	283	1	600	lung
chr1	9256800	9257200	1	1	ENSG00000049239	22.8	0.0	0.0	0.0	0.11535779670473015	0.6989700043360187	85	1	400	lung
chr1	9293200	9294200	1	1	ENSG00000171621	30.5	0.0	0.0	0.0	0.08178002888575657	0.09691001300805636	41	0	1000	lung
chr1	9296000	9296600	1	1	ENSG00000171621	30.5	0.0	0.0	0.0	0.08178002888575657	0.3979400086720376	50	0	600	lung
chr1	9935200	9935600	1	1	ENSG00000162441	11.9	0.0	0.0	0.0	0.01610787477627696	0.09691001300805636	0	0	400	lung
chr1	9949600	9953200	1	1	ENSG00000162441	11.9	0.0	0.0	0.0	0.01610787477627696	1.0	462	1	3600	lung
chr1	9959800	9962800	1	1	ENSG00000162441	11.9	0.0	0.0	0.0	0.01610787477627696	0.04575749056067502	145	0	3000	lung
chr1	11121200	11122200	1	1	ENSG00000177674	70.4	0.0	0.0	0.0	0.05681868021567549	0.5228787452803376	0	0	1000	lung
chr1	11323200	11323600	1	1	ENSG00000116661	6.6	0.0	0.0	0.0	0.3231469622276413	0.30102999566398103	0	0	400	lung
chr1	11334200	11335000	1	1	ENSG00000116661	6.6	0.0	0.0	0.0	0.3231469622276413	0.3979400086720376	0	0	800	lung
chr1	11340600	11342000	1	1	ENSG00000116661	6.6	0.0	0.0	0.0	0.3231469622276413	0.2218487496163564	0	0	1400	lung
chr1	11342400	11342600	1	1	ENSG00000116661	6.6	0.0	0.0	0.0	0.3231469622276413	1.0	0	1	200	lung
chr1	11358800	11359400	1	1	ENSG00000116661	6.6	0.0	0.0	0.0	0.3231469622276413	0.5228787452803376	50	0	600	lung
chr1	11323200	11323600	1	1	ENSG00000132879	24.4	0.0	0.0	0.0	0.12145795355735366	0.30102999566398103	0	0	400	lung
chr1	11334200	11335000	1	1	ENSG00000132879	24.4	0.0	0.0	0.0	0.12145795355735366	0.3979400086720376	0	0	800	lung
chr1	11340600	11342000	1	1	ENSG00000132879	24.4	0.0	0.0	0.0	0.12145795355735366	0.2218487496163564	0	0	1400	lung
chr1	11342400	11342600	1	1	ENSG00000132879	24.4	0.0	0.0	0.0	0.12145795355735366	1.0	0	1	200	lung
chr1	11358800	11359400	1	1	ENSG00000132879	24.4	0.0	0.0	0.0	0.12145795355735366	0.5228787452803376	50	0	600	lung
chr1	15927200	15927400	1	1	ENSG00000215695	1.1	1.0	0.0	0.0	0.25158745769912005	1.0	0	1	200	lung
chr1	15945400	15946800	1	1	ENSG00000215695	1.1	1.0	0.0	0.0	0.25158745769912005	0.3979400086720376	207	0	1400	lung
chr1	15949400	15949800	1	1	ENSG00000215695	1.1	1.0	0.0	0.0	0.25158745769912005	0.6989700043360187	0	1	400	lung
chr1	15950600	15951200	1	1	ENSG00000215695	1.1	1.0	0.0	0.0	0.25158745769912005	0.6989700043360187	0	1	600	lung
chr1	15952200	15952400	1	1	ENSG00000215695	1.1	1.0	0.0	0.0	0.25158745769912005	1.0	0	1	200	lung
chr1	15927200	15927400	1	1	ENSG00000162461	2.7	0.0	0.0	0.0	0.16024641024893882	1.0	0	1	200	lung
chr1	15945400	15946800	1	1	ENSG00000162461	2.7	0.0	0.0	0.0	0.16024641024893882	0.3979400086720376	207	0	1400	lung
chr1	15949400	15949800	1	1	ENSG00000162461	2.7	0.0	0.0	0.0	0.16024641024893882	0.6989700043360187	0	1	400	lung
chr1	15950600	15951200	1	1	ENSG00000162461	2.7	0.0	0.0	0.0	0.16024641024893882	0.6989700043360187	0	1	600	lung
chr1	15952200	15952400	1	1	ENSG00000162461	2.7	0.0	0.0	0.0	0.16024641024893882	1.0	0	1	200	lung
chr1	15927200	15927400	1	1	ENSG00000162460	0.0	0.0	0.0	0.0	0.6446407430412442	1.0	0	1	200	lung
chr1	15945400	15946800	1	1	ENSG00000162460	0.0	0.0	0.0	0.0	0.6446407430412442	0.3979400086720376	207	0	1400	lung
chr1	15949400	15949800	1	1	ENSG00000162460	0.0	0.0	0.0	0.0	0.6446407430412442	0.6989700043360187	0	1	400	lung
chr1	15950600	15951200	1	1	ENSG00000162460	0.0	0.0	0.0	0.0	0.6446407430412442	0.6989700043360187	0	1	600	lung
chr1	15952200	15952400	1	1	ENSG00000162460	0.0	0.0	0.0	0.0	0.6446407430412442	1.0	0	1	200	lung
chr1	16570600	16571000	1	1	ENSG00000187144	0.0	0.0	0.0	0.0	1.0000000000000002	0.09691001300805636	8	0	400	lung
chr1	16574600	16575600	1	1	ENSG00000187144	0.0	0.0	0.0	0.0	1.0000000000000002	0.09691001300805636	234	0	1000	lung
chr1	16592800	16593200	1	1	ENSG00000187144	0.0	0.0	0.0	0.0	1.0000000000000002	0.3979400086720376	39	0	400	lung
chr1	17725400	17725600	1	1	ENSG00000117154	1.7	0.0	0.0	0.0	0.3546752091876996	1.0	0	1	200	lung
chr1	19639600	19642800	1	1	ENSG00000173436	4.5	1.0	0.0	0.0	0.04258459524331211	0.5228787452803376	7	0	3200	lung
chr1	19726800	19729000	1	1	ENSG00000173436	4.5	1.0	0.0	0.0	0.04258459524331211	0.2218487496163564	162	0	2200	lung
chr1	19739400	19740000	1	1	ENSG00000173436	4.5	1.0	0.0	0.0	0.04258459524331211	1.0	0	1	600	lung
chr1	19754200	19754400	1	1	ENSG00000173436	4.5	1.0	0.0	0.0	0.04258459524331211	0.6989700043360187	0	1	200	lung
chr1	19755200	19755400	1	1	ENSG00000173436	4.5	1.0	0.0	0.0	0.04258459524331211	1.0	0	1	200	lung
chr1	19755800	19757600	1	1	ENSG00000173436	4.5	1.0	0.0	0.0	0.04258459524331211	0.09691001300805636	258	0	1800	lung
chr1	19726800	19729000	1	1	ENSG00000158747	321.6	0.0	0.0	0.0	0.14015894486695946	0.2218487496163564	162	0	2200	lung
chr1	19739400	19740000	1	1	ENSG00000158747	321.6	0.0	0.0	0.0	0.14015894486695946	1.0	0	1	600	lung
chr1	19754200	19754400	1	1	ENSG00000158747	321.6	0.0	0.0	0.0	0.14015894486695946	0.6989700043360187	0	1	200	lung
chr1	19755200	19755400	1	1	ENSG00000158747	321.6	0.0	0.0	0.0	0.14015894486695946	1.0	0	1	200	lung
chr1	19755800	19757600	1	1	ENSG00000158747	321.6	0.0	0.0	0.0	0.14015894486695946	0.09691001300805636	258	0	1800	lung
chr1	19726800	19729000	1	1	ENSG00000158748	0.0	0.0	0.0	0.0	0.584113721454682	0.2218487496163564	162	0	2200	lung
chr1	19739400	19740000	1	1	ENSG00000158748	0.0	0.0	0.0	0.0	0.584113721454682	1.0	0	1	600	lung
chr1	19754200	19754400	1	1	ENSG00000158748	0.0	0.0	0.0	0.0	0.584113721454682	0.6989700043360187	0	1	200	lung
chr1	19755200	19755400	1	1	ENSG00000158748	0.0	0.0	0.0	0.0	0.584113721454682	1.0	0	1	200	lung
chr1	19755800	19757600	1	1	ENSG00000158748	0.0	0.0	0.0	0.0	0.584113721454682	0.09691001300805636	258	0	1800	lung
chr1	20305600	20306600	1	1	ENSG00000187980	0.0	0.0	0.0	0.0	0.6535360832378236	0.6989700043360187	102	1	1000	lung
chr1	20305600	20306600	1	1	ENSG00000162543	3.1	0.0	0.0	0.0	0.10840065994933924	0.6989700043360187	102	1	1000	lung
chr1	20396400	20397200	1	1	ENSG00000187980	0.0	0.0	0.0	0.0	0.6535360832378236	0.6989700043360187	66	1	800	lung
chr1	20396400	20397200	1	1	ENSG00000162543	3.1	0.0	0.0	0.0	0.10840065994933924	0.6989700043360187	66	1	800	lung
chr1	21587000	21589800	1	1	ENSG00000090686	25.3	0.0	1.0	0.0	0.008088395921633915	0.30102999566398103	29	0	2800	lung
chr1	21591800	21593400	1	1	ENSG00000090686	25.3	0.0	1.0	0.0	0.008088395921633915	1.0	55	1	1600	lung
chr1	21960200	21960400	1	1	ENSG00000090686	25.3	0.0	1.0	0.0	0.008088395921633915	0.5228787452803376	0	0	200	lung
chr1	21961000	21961200	1	1	ENSG00000090686	25.3	0.0	1.0	0.0	0.008088395921633915	0.5228787452803376	92	0	200	lung
chr1	21965400	21965600	1	1	ENSG00000090686	25.3	0.0	1.0	0.0	0.008088395921633915	0.5228787452803376	24	0	200	lung
chr1	21974600	21974800	1	1	ENSG00000090686	25.3	0.0	1.0	0.0	0.008088395921633915	1.0	28	1	200	lung
chr1	21977400	21977600	1	1	ENSG00000090686	25.3	0.0	1.0	0.0	0.008088395921633915	0.1549019599857432	0	0	200	lung
chr1	21978200	21980000	1	1	ENSG00000090686	25.3	0.0	1.0	0.0	0.008088395921633915	0.6989700043360187	223	1	1800	lung
chr1	21983200	21983400	1	1	ENSG00000090686	25.3	0.0	1.0	0.0	0.008088395921633915	0.5228787452803376	0	0	200	lung
chr1	21985800	21986000	1	1	ENSG00000090686	25.3	0.0	1.0	0.0	0.008088395921633915	0.30102999566398103	35	0	200	lung
chr1	21992600	21992800	1	1	ENSG00000090686	25.3	0.0	1.0	0.0	0.008088395921633915	1.0	29	1	200	lung
chr1	21994800	21995400	1	1	ENSG00000090686	25.3	0.0	1.0	0.0	0.008088395921633915	0.6989700043360187	125	1	600	lung
chr1	21995600	21997400	1	1	ENSG00000090686	25.3	0.0	1.0	0.0	0.008088395921633915	0.1549019599857432	185	0	1800	lung
chr1	22813400	22815000	1	1	ENSG00000173372	312.2	0.0	0.0	0.0	0.28183643852971196	0.2218487496163564	5	0	1600	lung
chr1	22827600	22827800	1	1	ENSG00000173372	312.2	0.0	0.0	0.0	0.28183643852971196	0.5228787452803376	0	0	200	lung
chr1	22813400	22815000	1	1	ENSG00000159189	225.7	0.0	0.0	0.0	0.25615132396009915	0.2218487496163564	5	0	1600	lung
chr1	22827600	22827800	1	1	ENSG00000159189	225.7	0.0	0.0	0.0	0.25615132396009915	0.5228787452803376	0	0	200	lung
chr1	22813400	22815000	1	1	ENSG00000173369	467.0	0.0	0.0	0.0	0.2705976153790671	0.2218487496163564	5	0	1600	lung
chr1	22827600	22827800	1	1	ENSG00000173369	467.0	0.0	0.0	0.0	0.2705976153790671	0.5228787452803376	0	0	200	lung
chr1	22398800	22401200	1	1	ENSG00000173372	312.2	0.0	0.0	0.0	0.28183643852971196	1.0	0	1	2400	lung
chr1	22402600	22403600	1	1	ENSG00000173372	312.2	0.0	0.0	0.0	0.28183643852971196	0.5228787452803376	7	0	1000	lung
chr1	22398800	22401200	1	1	ENSG00000159189	225.7	0.0	0.0	0.0	0.25615132396009915	1.0	0	1	2400	lung
chr1	22402600	22403600	1	1	ENSG00000159189	225.7	0.0	0.0	0.0	0.25615132396009915	0.5228787452803376	7	0	1000	lung
chr1	22398800	22401200	1	1	ENSG00000173369	467.0	0.0	0.0	0.0	0.2705976153790671	1.0	0	1	2400	lung
chr1	22402600	22403600	1	1	ENSG00000173369	467.0	0.0	0.0	0.0	0.2705976153790671	0.5228787452803376	7	0	1000	lung
chr1	23367000	23367200	1	1	ENSG00000179546	0.0	0.0	0.0	0.0	0.6535360832378236	0.6989700043360187	0	1	200	lung
chr1	23367000	23367200	1	1	ENSG00000169641	1.2	0.0	0.0	0.0	0.054323145428416084	0.6989700043360187	0	1	200	lung
chr1	23367000	23367200	1	1	ENSG00000142676	1573.0	1.0	1.0	1.0	0.052768588564933085	0.6989700043360187	0	1	200	lung
chr1	23426400	23427000	1	1	ENSG00000179546	0.0	0.0	0.0	0.0	0.6535360832378236	0.30102999566398103	18	0	600	lung
chr1	23429400	23429800	1	1	ENSG00000179546	0.0	0.0	0.0	0.0	0.6535360832378236	0.6989700043360187	0	1	400	lung
chr1	23437000	23437600	1	1	ENSG00000179546	0.0	0.0	0.0	0.0	0.6535360832378236	0.6989700043360187	0	1	600	lung
chr1	23439800	23440400	1	1	ENSG00000179546	0.0	0.0	0.0	0.0	0.6535360832378236	0.6989700043360187	0	1	600	lung
chr1	24446400	24447600	1	1	ENSG00000158055	0.0	0.0	1.0	0.0	0.8346636346178993	0.3979400086720376	211	0	1200	lung
chr1	24466600	24466800	1	1	ENSG00000158055	0.0	0.0	1.0	0.0	0.8346636346178993	1.0	0	1	200	lung
chr1	24468600	24469600	1	1	ENSG00000158055	0.0	0.0	1.0	0.0	0.8346636346178993	0.3979400086720376	74	0	1000	lung
chr1	24476600	24477000	1	1	ENSG00000158055	0.0	0.0	1.0	0.0	0.8346636346178993	0.2218487496163564	0	0	400	lung
chr1	24446400	24447600	1	1	ENSG00000001460	4.4	0.0	0.0	0.0	0.0572567126063331	0.3979400086720376	211	0	1200	lung
chr1	24466600	24466800	1	1	ENSG00000001460	4.4	0.0	0.0	0.0	0.0572567126063331	1.0	0	1	200	lung
chr1	24468600	24469600	1	1	ENSG00000001460	4.4	0.0	0.0	0.0	0.0572567126063331	0.3979400086720376	74	0	1000	lung
chr1	24476600	24477000	1	1	ENSG00000001460	4.4	0.0	0.0	0.0	0.0572567126063331	0.2218487496163564	0	0	400	lung
chr1	24446400	24447600	1	1	ENSG00000001461	9.1	0.0	0.0	0.0	0.11992147565712866	0.3979400086720376	211	0	1200	lung
chr1	24466600	24466800	1	1	ENSG00000001461	9.1	0.0	0.0	0.0	0.11992147565712866	1.0	0	1	200	lung
chr1	24468600	24469600	1	1	ENSG00000001461	9.1	0.0	0.0	0.0	0.11992147565712866	0.3979400086720376	74	0	1000	lung
chr1	24476600	24477000	1	1	ENSG00000001461	9.1	0.0	0.0	0.0	0.11992147565712866	0.2218487496163564	0	0	400	lung
chr1	24522200	24522600	1	1	ENSG00000001460	4.4	0.0	0.0	0.0	0.0572567126063331	0.6989700043360187	26	1	400	lung
chr1	24526000	24526400	1	1	ENSG00000001460	4.4	0.0	0.0	0.0	0.0572567126063331	0.5228787452803376	0	0	400	lung
chr1	24532800	24533400	1	1	ENSG00000001460	4.4	0.0	0.0	0.0	0.0572567126063331	0.5228787452803376	221	0	600	lung
chr1	24522200	24522600	1	1	ENSG00000001461	9.1	0.0	0.0	0.0	0.11992147565712866	0.6989700043360187	26	1	400	lung
chr1	24526000	24526400	1	1	ENSG00000001461	9.1	0.0	0.0	0.0	0.11992147565712866	0.5228787452803376	0	0	400	lung
chr1	24532800	24533400	1	1	ENSG00000001461	9.1	0.0	0.0	0.0	0.11992147565712866	0.5228787452803376	221	0	600	lung
chr1	24645800	24646000	1	1	ENSG00000001461	9.1	0.0	0.0	0.0	0.11992147565712866	0.30102999566398103	200	0	200	lung
chr1	24647800	24648400	1	1	ENSG00000001461	9.1	0.0	0.0	0.0	0.11992147565712866	0.30102999566398103	114	0	600	lung
chr1	24648800	24649200	1	1	ENSG00000001461	9.1	0.0	0.0	0.0	0.11992147565712866	1.0	203	1	400	lung
chr1	24645800	24646000	1	1	ENSG00000020633	10.3	0.0	0.0	0.0	0.2694343514159967	0.30102999566398103	200	0	200	lung
chr1	24647800	24648400	1	1	ENSG00000020633	10.3	0.0	0.0	0.0	0.2694343514159967	0.30102999566398103	114	0	600	lung
chr1	24648800	24649200	1	1	ENSG00000020633	10.3	0.0	0.0	0.0	0.2694343514159967	1.0	203	1	400	lung
chr1	24743200	24745800	1	1	ENSG00000184454	1.5	0.0	0.0	0.0	0.4583003177717441	1.0	36	1	2600	lung
chr1	25224400	25224600	1	1	ENSG00000117614	51.3	1.0	0.0	0.0	0.0235281571389348	1.0	0	1	200	lung
chr1	25236000	25236400	1	1	ENSG00000117614	51.3	1.0	0.0	0.0	0.0235281571389348	0.5228787452803376	0	0	400	lung
chr1	25945000	25945200	1	1	ENSG00000182749	6.4	0.0	0.0	0.0	0.10655391235971508	0.6989700043360187	0	1	200	lung
chr1	25946400	25948800	1	1	ENSG00000182749	6.4	0.0	0.0	0.0	0.10655391235971508	0.2218487496163564	250	0	2400	lung
chr1	26201000	26201400	1	1	ENSG00000158006	5.1	0.0	0.0	0.0	0.11371882885611022	0.30102999566398103	0	0	400	lung
chr1	26216200	26216800	1	1	ENSG00000158006	5.1	0.0	0.0	0.0	0.11371882885611022	0.6989700043360187	13	1	600	lung
chr1	26217200	26217400	1	1	ENSG00000158006	5.1	0.0	0.0	0.0	0.11371882885611022	0.5228787452803376	0	0	200	lung
chr1	26233400	26233600	1	1	ENSG00000158006	5.1	0.0	0.0	0.0	0.11371882885611022	0.2218487496163564	43	0	200	lung
chr1	26201000	26201400	1	1	ENSG00000158008	0.2	0.0	0.0	0.0	0.3220681743865335	0.30102999566398103	0	0	400	lung
chr1	26216200	26216800	1	1	ENSG00000158008	0.2	0.0	0.0	0.0	0.3220681743865335	0.6989700043360187	13	1	600	lung
chr1	26217200	26217400	1	1	ENSG00000158008	0.2	0.0	0.0	0.0	0.3220681743865335	0.5228787452803376	0	0	200	lung
chr1	26233400	26233600	1	1	ENSG00000158008	0.2	0.0	0.0	0.0	0.3220681743865335	0.2218487496163564	43	0	200	lung
chr1	26323400	26323800	1	1	ENSG00000169442	283.4	0.0	0.0	0.0	0.2803848991164801	0.09691001300805636	33	0	400	lung
chr1	26325000	26326000	1	1	ENSG00000169442	283.4	0.0	0.0	0.0	0.2803848991164801	0.30102999566398103	13	0	1000	lung
chr1	26323400	26323800	1	1	ENSG00000176092	1.6	0.0	0.0	0.0	0.4308660655052658	0.09691001300805636	33	0	400	lung
chr1	26325000	26326000	1	1	ENSG00000176092	1.6	0.0	0.0	0.0	0.4308660655052658	0.30102999566398103	13	0	1000	lung
chr1	26323400	26323800	1	1	ENSG00000176083	1.6	0.0	0.0	0.0	0.22704187255411115	0.09691001300805636	33	0	400	lung
chr1	26325000	26326000	1	1	ENSG00000176083	1.6	0.0	0.0	0.0	0.22704187255411115	0.30102999566398103	13	0	1000	lung
chr1	26361400	26361600	1	1	ENSG00000169442	283.4	0.0	0.0	0.0	0.2803848991164801	0.04575749056067502	103	0	200	lung
chr1	26363000	26363200	1	1	ENSG00000169442	283.4	0.0	0.0	0.0	0.2803848991164801	0.5228787452803376	103	0	200	lung
chr1	26361400	26361600	1	1	ENSG00000176092	1.6	0.0	0.0	0.0	0.4308660655052658	0.04575749056067502	103	0	200	lung
chr1	26363000	26363200	1	1	ENSG00000176092	1.6	0.0	0.0	0.0	0.4308660655052658	0.5228787452803376	103	0	200	lung
chr1	26402000	26402800	1	1	ENSG00000169442	283.4	0.0	0.0	0.0	0.2803848991164801	0.3979400086720376	52	0	800	lung
chr1	26407800	26408400	1	1	ENSG00000169442	283.4	0.0	0.0	0.0	0.2803848991164801	0.5228787452803376	33	0	600	lung
chr1	26420600	26422000	1	1	ENSG00000169442	283.4	0.0	0.0	0.0	0.2803848991164801	0.3979400086720376	191	0	1400	lung
chr1	26426800	26427000	1	1	ENSG00000169442	283.4	0.0	0.0	0.0	0.2803848991164801	1.0	0	1	200	lung
chr1	26439400	26439600	1	1	ENSG00000169442	283.4	0.0	0.0	0.0	0.2803848991164801	0.1549019599857432	19	0	200	lung
chr1	26402000	26402800	1	1	ENSG00000176092	1.6	0.0	0.0	0.0	0.4308660655052658	0.3979400086720376	52	0	800	lung
chr1	26407800	26408400	1	1	ENSG00000176092	1.6	0.0	0.0	0.0	0.4308660655052658	0.5228787452803376	33	0	600	lung
chr1	26420600	26422000	1	1	ENSG00000176092	1.6	0.0	0.0	0.0	0.4308660655052658	0.3979400086720376	191	0	1400	lung
chr1	26426800	26427000	1	1	ENSG00000176092	1.6	0.0	0.0	0.0	0.4308660655052658	1.0	0	1	200	lung
chr1	26439400	26439600	1	1	ENSG00000176092	1.6	0.0	0.0	0.0	0.4308660655052658	0.1549019599857432	19	0	200	lung
chr1	26402000	26402800	1	1	ENSG00000130695	5.5	0.0	0.0	1.0	0.1878774389956173	0.3979400086720376	52	0	800	lung
chr1	26407800	26408400	1	1	ENSG00000130695	5.5	0.0	0.0	1.0	0.1878774389956173	0.5228787452803376	33	0	600	lung
chr1	26420600	26422000	1	1	ENSG00000130695	5.5	0.0	0.0	1.0	0.1878774389956173	0.3979400086720376	191	0	1400	lung
chr1	26426800	26427000	1	1	ENSG00000130695	5.5	0.0	0.0	1.0	0.1878774389956173	1.0	0	1	200	lung
chr1	26439400	26439600	1	1	ENSG00000130695	5.5	0.0	0.0	1.0	0.1878774389956173	0.1549019599857432	19	0	200	lung
chr1	26602600	26605600	1	1	ENSG00000169442	283.4	0.0	0.0	0.0	0.2803848991164801	0.30102999566398103	1425	0	3000	lung
chr1	26611000	26613200	1	1	ENSG00000169442	283.4	0.0	0.0	0.0	0.2803848991164801	0.6989700043360187	354	1	2200	lung
