chrom	start	end	target_gene	tss_start	tss_end	gene_length	small_intestine	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr1	24645811	24690972	ENSG00000158055	24645810	24645811	45161	0.0	0	0.8346636346178993	0.0	1.0	0.277	0.0	13.0	0.6308199577343399	6.0	9600.0	1625.0	0.46153846153846156	0.16927083333333334
chr1	24683488	24743424	ENSG00000001460	24683487	24683488	59936	3.6	1	0.0572567126063331	0.0	0.0	1.339	0.0	13.0	0.6308199577343399	6.0	9600.0	1625.0	0.46153846153846156	0.16927083333333334
chr1	24742283	24799466	ENSG00000001461	24742282	24742283	57183	9.0	1	0.11992147565712866	0.0	0.0	0.844	0.0	7.0	0.6738141101852071	4.0	3800.0	42.0	0.5714285714285714	0.011052631578947368
chr1	24829386	24867530	ENSG00000117602	24829385	24829386	38144	5.3	1	0.07967952413474128	0.0	0.0	1.313	0.0	9.0	0.6932863907307542	5.0	5200.0	151.0	0.5555555555555556	0.029038461538461537
chr1	24882601	24935819	ENSG00000184454	24882600	24882601	53218	0.7	0	0.4583003177717441	0.0	0.0	1.756	0.0	5.0	0.6887394998465426	2.0	2800.0	109.0	0.4	0.03892857142857143
chr1	26605666	26608007	ENSG00000142669	26605665	26605666	2341	142.1	1	0.03667100237670372	0.0	0.0	1.059	0.0	10.0	0.6376750709602099	6.0	9000.0	2285.0	0.6	0.2538888888888889
chr1	26607818	26644854	ENSG00000158062	26607817	26607818	37036	7.4	1	0.0418219913578769	0.0	0.0	1.142	0.0	10.0	0.6376750709602099	6.0	9000.0	2285.0	0.6	0.2538888888888889
chr1	26644447	26647014	ENSG00000169442	26644446	26644447	2567	260.3	1	0.2803848991164801	0.0	0.0	1.698	0.0	10.0	0.6376750709602099	6.0	9000.0	2285.0	0.6	0.2538888888888889
chr1	26648349	26680621	ENSG00000176092	26648348	26648349	32272	5.8	1	0.4308660655052658	0.0	0.0	0.793	0.0	10.0	0.6376750709602099	6.0	9000.0	2285.0	0.6	0.2538888888888889
chr1	26688124	26701013	ENSG00000176083	26688123	26688124	12889	0.2	0	0.22704187255411115	0.0	0.0	1.34	0.0	10.0	0.6376750709602099	6.0	9000.0	2285.0	0.6	0.2538888888888889
chr1	27022523	27108595	ENSG00000117713	27022522	27022523	86072	16.8	1	0.011762782971970524	0.0	1.0	0.071	0.0	15.0	0.4868709182731929	5.0	20400.0	6166.0	0.3333333333333333	0.3022549019607843
chr1	27113962	27124889	ENSG00000060642	27113961	27113962	10927	7.0	1	0.03376156148995752	0.0	0.0	1.238	1.0	15.0	0.44027291798412505	4.0	21200.0	6631.0	0.26666666666666666	0.31278301886792453
chr1	27730729	27816669	ENSG00000158195	27730728	27730729	85940	39.3	1	0.023898186252685867	0.0	1.0	0.311	0.0	28.0	0.5596255188235778	13.0	27600.0	8884.0	0.4642857142857143	0.3218840579710145
chr1	27860545	27930942	ENSG00000126705	27860544	27860545	70397	7.3	1	0.03851818634445243	0.0	1.0	0.076	0.0	28.0	0.5596255188235778	13.0	27600.0	8884.0	0.4642857142857143	0.3218840579710145
chr1	29445939	29450447	ENSG00000253304	29445938	29445939	4508	8.7	1	0.1389891466099536	0.0	0.0	1.379	0.0	5.0	0.4249877473216599	1.0	4400.0	118.0	0.2	0.026818181818181817
chr1	29474254	29508499	ENSG00000116350	29474253	29474254	34245	68.5	1	0.01251389353650343	1.0	0.0	0.378	0.0	5.0	0.4249877473216599	1.0	4400.0	118.0	0.2	0.026818181818181817
chr1	29519384	29557454	ENSG00000116353	29519383	29519384	38070	6.6	1	0.06704493053487946	0.0	0.0	0.848	1.0	5.0	0.4249877473216599	1.0	4400.0	118.0	0.2	0.026818181818181817
chr1	31342313	31381608	ENSG00000162512	31342312	31342313	39295	15.6	1	0.09732258780510823	0.0	0.0	0.664	0.0	7.0	0.69166250112925	5.0	5000.0	566.0	0.7142857142857143	0.1132
chr1	31882411	31907525	ENSG00000168528	31882410	31882411	25114	66.8	1	0.3480131180142423	0.0	0.0	1.248	0.0	7.0	0.7711342869531482	5.0	3600.0	176.0	0.7142857142857143	0.04888888888888889
chr1	34632483	34684732	ENSG00000142698	34632482	34632483	52249	0.0	0	0.5631615161603193	0.0	0.0	0.593	0.0	0.0		0.0				
chr1	36023073	36032875	ENSG00000020129	36023072	36023073	9802	9.9	1	0.3481919893881804	0.0	1.0	0.175	0.0	5.0	0.62498774732166	2.0	5800.0	2031.0	0.4	0.35017241379310343
chr1	36038970	36060929	ENSG00000116819	36038969	36038970	21959	1.1	1	0.1146655303603724	0.0	0.0	1.158	0.0	5.0	0.62498774732166	2.0	5800.0	2031.0	0.4	0.35017241379310343
chr1	36067184	36107445	ENSG00000126067	36067183	36067184	40261	23.7	1	0.02633864920842672	1.0	0.0	0.386	1.0	5.0	0.62498774732166	2.0	5800.0	2031.0	0.4	0.35017241379310343
chr1	37261127	37499730	ENSG00000163873	37261126	37261127	238603	2.1	1	0.302305651730052	0.0	1.0	0.192	0.0	0.0		0.0				
chr1	38147241	38157914	ENSG00000116922	38147240	38147241	10673	4.9	1	0.013987414571827856	1.0	0.0	1.396	1.0	6.0	0.6317474975762282	3.0	2200.0	140.0	0.5	0.06363636363636363
chr1	38158089	38175391	ENSG00000134690	38158088	38158089	17302	4.8	1	0.13930748171288174	0.0	0.0	0.683	1.0	6.0	0.6317474975762282	3.0	2200.0	140.0	0.5	0.06363636363636363
chr1	38179551	38230805	ENSG00000183317	38179550	38179551	51254	6.7	1	0.32031623704818385	0.0	0.0	1.286	0.0	6.0	0.6317474975762282	3.0	2200.0	140.0	0.5	0.06363636363636363
chr1	38259473	38266809	ENSG00000185090	38259472	38259473	7336	2.2	1	0.17134399578526568	0.0	0.0	0.853	0.0	6.0	0.6317474975762282	3.0	2200.0	140.0	0.5	0.06363636363636363
chr1	40538378	40563375	ENSG00000131238	40538377	40538378	24997	30.9	1	0.03812578631879045	0.0	0.0	0.885	0.0	8.0	0.49231844011410075	2.0	7000.0	1214.0	0.25	0.17342857142857143
chr1	40627044	40706593	ENSG00000117000	40627043	40627044	79549	5.6	1	0.0075329688176914876	0.0	1.0	0.04	0.0	10.0	0.4859366274865181	3.0	8200.0	1369.0	0.3	0.16695121951219513
chr1	40723778	40759856	ENSG00000084073	40723777	40723778	36078	15.3	1	0.008294516222166596	1.0	0.0	1.327	0.0	8.0	0.5299471895720985	3.0	4200.0	283.0	0.375	0.06738095238095237
chr1	40766158	40783488	ENSG00000049089	40766157	40766158	17330	9.7	1	0.25722174593999897	0.0	0.0	0.636	0.0	8.0	0.5299471895720985	3.0	4200.0	283.0	0.375	0.06738095238095237
chr1	40810521	40888998	ENSG00000084070	40810520	40810521	78477	94.0	1	0.10535756836373324	0.0	0.0	0.553	0.0	8.0	0.5299471895720985	3.0	4200.0	283.0	0.375	0.06738095238095237
chr1	42846465	42888249	ENSG00000177181	42846464	42846465	41784	0.4	0	0.2819764307017898	0.0	0.0	1.015	0.0	5.0	0.4887394998465425	1.0	2400.0	514.0	0.2	0.21416666666666667
chr1	42895999	42921938	ENSG00000066185	42895998	42895999	25939	0.2	0	0.06725022085480686	0.0	0.0	0.906	0.0	5.0	0.4887394998465425	1.0	2400.0	514.0	0.2	0.21416666666666667
chr1	42921787	42939056	ENSG00000127125	42921786	42921787	17269	31.8	1	0.01420283558088458	1.0	0.0	0.966	0.0	5.0	0.4887394998465425	1.0	2400.0	514.0	0.2	0.21416666666666667
chr1	42929000	43120335	ENSG00000186409	42928999	42929000	191335	0.1	0	0.09078007453320233	0.0	0.0	0.928	0.0	5.0	0.4887394998465425	1.0	2400.0	514.0	0.2	0.21416666666666667
chr1	44679126	44686353	ENSG00000178028	44679125	44679126	7227	20.2	1	0.013082091921067036	1.0	0.0	0.548	1.0	12.0	0.6071112505947885	6.0	7400.0	2065.0	0.5	0.27905405405405403
chr1	44686741	44820932	ENSG00000117419	44686740	44686741	134191	12.9	1	0.06132036182032893	1.0	0.0	0.745	0.0	12.0	0.6071112505947885	6.0	7400.0	2065.0	0.5	0.27905405405405403
chr1	47901688	47906363	ENSG00000186564	47901687	47901688	4675	0.3	0	0.1696434936608568	0.0	0.0	1.31	0.0	3.0	0.7406162498721187	2.0	3600.0	591.0	0.6666666666666666	0.16416666666666666
chr1	48226199	48462567	ENSG00000269113	48226198	48226199	236368	1.5	1	0.15925981502242542	0.0	0.0	0.424	0.0	12.0	0.6241212491494489	5.0	13800.0	1091.0	0.4166666666666667	0.07905797101449276
chr1	49193194	49242641	ENSG00000162373	49193193	49193194	49447	1.4	1	0.08920884171616092	0.0	0.0	0.658	0.0	1.0	0.3979400086720376	0.0	1000.0	272.0	0.0	0.272
chr1	53527853	53551174	ENSG00000174348	53527852	53527853	23321	25.0	1	0.2146150767476508	0.0	0.0	1.019	0.0	15.0	0.6890991686389896	8.0	12000.0	367.0	0.5333333333333333	0.030583333333333334
chr1	53552854	53608289	ENSG00000162383	53552853	53552854	55435	0.5	0	0.10348158984253232	0.0	0.0	1.311	0.0	15.0	0.6890991686389896	8.0	12000.0	367.0	0.5333333333333333	0.030583333333333334
chr1	53662100	53679869	ENSG00000157184	53662099	53662100	17769	13.1	1	0.114717505187788	0.0	0.0	1.172	0.0	15.0	0.6890991686389896	8.0	12000.0	367.0	0.5333333333333333	0.030583333333333334
chr1	54638008	54665709	ENSG00000215883	54638007	54638008	27701	0.6	0	0.021149736096202385	0.0	0.0	1.075	0.0	36.0	0.6749352428391996	19.0	40400.0	8717.0	0.5277777777777778	0.21576732673267326
chr1	54649713	54691137	ENSG00000116221	54649712	54649713	41424	33.6	1	0.061296579733699966	1.0	0.0	1.116	1.0	36.0	0.6749352428391996	19.0	40400.0	8717.0	0.5277777777777778	0.21576732673267326
chr1	54691104	54879152	ENSG00000157216	54691103	54691104	188048	16.2	1	0.060961013845607585	0.0	1.0	0.198	0.0	36.0	0.6749352428391996	19.0	40400.0	8717.0	0.5277777777777778	0.21576732673267326
chr1	56960418	57110974	ENSG00000162407	56960417	56960418	150556	40.4	1	0.025655437066555226	0.0	0.0	0.383	0.0	17.0	0.7580820587332603	12.0	16000.0	2166.0	0.7058823529411765	0.135375
chr1	57320478	57383894	ENSG00000157131	57320477	57320478	63416	0.0	0	0.9928424019606714	0.0	0.0	1.184	0.0	2.0	0.8494850021680094	2.0	400.0	121.0	1.0	0.3025
chr1	57394882	57431813	ENSG00000021852	57394881	57394882	36931	0.0	0	0.9767511243941344	0.0	0.0	1.334	0.0	2.0	0.8494850021680094	2.0	400.0	121.0	1.0	0.3025
chr1	57460450	59012406	ENSG00000173406	57460449	57460450	1551956	2.3	1	0.4039470991093683	0.0	1.0	0.215	0.0	0.0		0.0				
chr1	59041098	59043166	ENSG00000184292	59041097	59041098	2068	1.3	1	0.4290467842426093	0.0	0.0	1.531	0.0	1.0	0.15490195998574308	0.0	200.0	0.0	0.0	0.0
chr1	59120410	59165764	ENSG00000162601	59120409	59120410	45354	7.5	1	0.005961964255698143	0.0	0.0	0.408	0.0	1.0	0.15490195998574308	0.0	200.0	0.0	0.0	0.0
chr1	59246464	59249785	ENSG00000177606	59246463	59246464	3321	79.4	1	0.053709791291134484	0.0	0.0	1.02	0.0	84.0	0.689733672777843	52.0	69200.0	8188.0	0.6190476190476191	0.11832369942196531
chr1	59762309	60233347	ENSG00000172456	59762308	59762309	471038	4.6	1	0.2515479561781938	0.0	0.0	1.215	0.0	84.0	0.689733672777843	52.0	69200.0	8188.0	0.6190476190476191	0.11832369942196531
chr1	65210777	65298915	ENSG00000162437	65210776	65210777	88138	9.8	1	0.029015930108884324	0.0	0.0	0.814	0.0	6.0	0.8494850021680094	6.0	3600.0	20.0	1.0	0.005555555555555556
chr1	65298911	65432187	ENSG00000162434	65298910	65298911	133276	46.5	1	0.0217618440503784	1.0	1.0	0.214	0.0	8.0	0.887113751626007	8.0	4000.0	20.0	1.0	0.005
chr1	67218141	67244470	ENSG00000152760	67218140	67218141	26329	0.4	0	0.20051388198384185	0.0	0.0	1.566	0.0	1.0	1.0	1.0	1000.0	0.0	1.0	0.0
chr1	68150743	68154021	ENSG00000116717	68150742	68150743	3278	27.7	1	0.12467621045395748	0.0	0.0	1.131	0.0	41.0	0.6794947471994262	23.0	51600.0	5227.0	0.5609756097560976	0.1012984496124031
chr1	68167148	68299150	ENSG00000172380	68167147	68167148	132002	40.7	1	0.027363048953956717	0.0	0.0	1.055	0.0	41.0	0.6794947471994262	23.0	51600.0	5227.0	0.5609756097560976	0.1012984496124031
chr1	68511644	68517314	ENSG00000162595	68511643	68511644	5670	0.0	0	0.3560829275941283	0.0	0.0	0.0	0.0	2.0	1.0	2.0	1000.0	0.0	1.0	0.0
chr1	68564141	68698803	ENSG00000116729	68564140	68564141	134662	22.5	1	0.03576299379071988	0.0	0.0	0.545	0.0	2.0	1.0	2.0	1000.0	0.0	1.0	0.0
chr1	71318035	71513491	ENSG00000050628	71318034	71318035	195456	3.5	1	0.11225314371534814	0.0	0.0	0.579	0.0	0.0		0.0				
chr1	74491698	74663871	ENSG00000162620	74491697	74491698	172173	0.1	0	0.08486122863061045	0.0	0.0	1.22	0.0	0.0		0.0				
chr1	75033794	75139422	ENSG00000178965	75033793	75033794	105628	0.0	0	0.3911891914418527	0.0	0.0	1.357	0.0	0.0		0.0				
chr1	76540403	77100286	ENSG00000184005	76540402	76540403	559883	0.8	0	0.07047239421573394	0.0	0.0	0.964	0.0	1.0	0.6989700043360187	1.0	200.0	0.0	1.0	0.0
chr1	77333125	77531396	ENSG00000117069	77333124	77333125	198271	0.9	0	0.2333077693850276	0.0	0.0	0.612	0.0	0.0		0.0				
chr1	79085606	79111830	ENSG00000137959	79085605	79085606	26224	2.3	1	0.031516358041586534	0.0	0.0	1.517	0.0	4.0	0.7742275032520141	3.0	2200.0	72.0	0.75	0.03272727272727273
chr1	79115480	79129763	ENSG00000137965	79115479	79115480	14283	8.8	1	0.0493886454360856	0.0	0.0	1.496	0.0	4.0	0.7742275032520141	3.0	2200.0	72.0	0.75	0.03272727272727273
chr1	84764048	84855640	ENSG00000203943	84764047	84764048	91592	1.4	1	0.16229903164527154	0.0	0.0	1.418	0.0	15.0	0.6804102507393226	7.0	10000.0	1275.0	0.4666666666666667	0.1275
chr1	84864214	84880701	ENSG00000137976	84864213	84864214	16487	0.1	0	0.2884499994345189	0.0	0.0	1.633	0.0	15.0	0.6804102507393226	7.0	10000.0	1275.0	0.4666666666666667	0.1275
chr1	85109389	85156486	ENSG00000117155	85109388	85109389	47097	4.0	1	0.14202114777316388	0.0	0.0	0.794	0.0	10.0	0.7540607512240769	8.0	7000.0	730.0	0.8	0.10428571428571429
chr1	86046443	86049645	ENSG00000142871	86046442	86046443	3202	97.7	1	0.10956939395922577	0.0	0.0	0.45	0.0	7.0	0.8028269654697705	5.0	2200.0	500.0	0.7142857142857143	0.22727272727272727
chr1	86115105	86174116	ENSG00000117174	86115104	86115105	59011	7.3	1	0.007150403169036994	0.0	0.0	1.161	1.0	7.0	0.8028269654697705	5.0	2200.0	500.0	0.7142857142857143	0.22727272727272727
chr1	86194915	86622626	ENSG00000171502	86194914	86194915	427711	1.3	1	0.11914055408820287	0.0	0.0	0.912	0.0	7.0	0.8028269654697705	5.0	2200.0	500.0	0.7142857142857143	0.22727272727272727
chr1	86814343	86862023	ENSG00000122417	86814342	86814343	47680	19.9	1	0.030146113989753268	0.0	0.0	1.222	0.0	0.0		0.0				
chr1	86889768	86922241	ENSG00000137975	86889767	86889768	32473	0.2	0	0.3211915695713681	0.0	0.0	1.273	0.0	7.0	0.7142857142857143	4.0	2400.0	7.0	0.5714285714285714	0.002916666666666667
chr1	86934050	86965972	ENSG00000016490	86934049	86934050	31922	293.4	1	0.6535360832378236	0.0	0.0	0.721	0.0	7.0	0.7142857142857143	4.0	2400.0	7.0	0.5714285714285714	0.002916666666666667
chr1	87012760	87046437	ENSG00000016602	87012759	87012760	33677	27.9	1	0.4961229847427462	0.0	0.0	1.03	0.0	10.0	0.7610833915635468	7.0	8000.0	251.0	0.7	0.031375
chr1	87170258	87213867	ENSG00000097033	87170257	87170258	43609	30.6	1	0.09645831019495282	1.0	1.0	0.241	0.0	10.0	0.7610833915635468	7.0	8000.0	251.0	0.7	0.031375
chr1	87328131	87380107	ENSG00000183291	87328130	87328131	51976	70.9	1	0.005877487677655472	0.0	0.0	1.025	0.0	12.0	0.5820254176227901	6.0	12600.0	803.0	0.5	0.06373015873015873
chr1	87380330	87602334	ENSG00000153936	87380329	87380330	222004	4.8	1	0.01370982061994388	1.0	0.0	0.465	0.0	12.0	0.5820254176227901	6.0	12600.0	803.0	0.5	0.06373015873015873
chr1	87458691	87634884	ENSG00000267561	87458690	87458691	176193	0.0	0	1.0000000000000002	0.0	0.0	0.635	0.0	12.0	0.5820254176227901	6.0	12600.0	803.0	0.5	0.06373015873015873
chr1	87794150	87814606	ENSG00000143013	87794149	87794150	20456	30.8	1	0.1421539081614249	1.0	0.0	0.595	0.0	22.0	0.8551640356502048	19.0	12600.0	5868.0	0.8636363636363636	0.4657142857142857
chr1	89646830	89664615	ENSG00000162654	89646829	89646830	17785	5.8	1	0.08787104034126815	0.0	0.0	1.24	0.0	6.0	0.8494850021680094	6.0	6600.0	333.0	1.0	0.05045454545454545
chr1	89724632	89738544	ENSG00000154451	89724631	89724632	13912	4.1	1	0.23845700945089054	0.0	0.0	1.031	0.0	6.0	0.8494850021680094	6.0	6600.0	333.0	1.0	0.05045454545454545
chr1	89990394	90063423	ENSG00000197147	89990393	89990394	73029	2.0	1	0.1276917566346789	0.0	1.0	0.249	0.0	18.0	0.6286276794730503	9.0	11200.0	1466.0	0.5	0.13089285714285714
chr1	90098630	90235462	ENSG00000171488	90098629	90098630	136832	3.4	1	0.022235466235633782	0.0	0.0	0.639	0.0	18.0	0.6286276794730503	9.0	11200.0	1466.0	0.5	0.13089285714285714
chr1	92940318	92952433	ENSG00000162676	92940317	92940318	12115	5.0	1	0.2371257905714357	0.0	0.0	0.561	0.0	2.0	0.6109243748081782	1.0	1400.0	249.0	0.5	0.17785714285714285
chr1	92974252	93257961	ENSG00000067208	92974251	92974252	283709	2.6	1	0.013804946519090193	0.0	0.0	0.761	0.0	2.0	0.6109243748081782	1.0	1400.0	249.0	0.5	0.17785714285714285
chr1	93811444	93835055	ENSG00000117505	93811443	93811444	23611	14.3	1	0.01567625150825468	1.0	0.0	0.368	1.0	4.0	0.555462187404089	2.0	3000.0	23.0	0.5	0.007666666666666666
chr1	94027346	94312706	ENSG00000137936	94027345	94027346	285360	9.9	1	0.039151961229554534	0.0	0.0	0.383	0.0	32.0	0.6380532048145744	16.0	20800.0	3527.0	0.5	0.16956730769230768
chr1	94994780	95007356	ENSG00000117525	94994779	94994780	12576	42.4	1	0.09435454495169204	0.0	0.0	0.804	0.0	29.0	0.7388966383002136	21.0	18600.0	806.0	0.7241379310344828	0.043333333333333335
chr1	95439962	95538501	ENSG00000172339	95439961	95439962	98539	0.8	0	0.0300003730688198	0.0	0.0	1.196	1.0	16.0	0.6399735947860492	9.0	11600.0	1188.0	0.5625	0.10241379310344828
chr1	100435344	100492535	ENSG00000117620	100435343	100435344	57191	10.2	1	0.05471207734980034	0.0	0.0	0.795	0.0	4.0	0.4392404878284263	1.0	3200.0	157.0	0.25	0.0490625
chr1	100503652	100548933	ENSG00000156875	100503651	100503652	45281	18.6	1	0.006048928532894595	1.0	1.0	0.32	0.0	6.0	0.509665324496281	2.0	5000.0	172.0	0.3333333333333333	0.0344
chr1	100549118	100598511	ENSG00000156876	100549117	100549118	49393	1.8	1	0.014563772151489926	0.0	0.0	0.679	0.0	5.0	0.5513923902627411	2.0	4800.0	172.0	0.4	0.035833333333333335
chr1	100598705	100616053	ENSG00000122435	100598704	100598705	17348	8.7	1	0.02588408990338817	0.0	0.0	0.928	0.0	5.0	0.5513923902627411	2.0	4800.0	172.0	0.4	0.035833333333333335
chr1	100614408	100643771	ENSG00000122477	100614407	100614408	29363	1.2	1	0.5645550739434364	0.0	0.0	0.83	0.0	5.0	0.5513923902627411	2.0	4800.0	172.0	0.4	0.035833333333333335
chr1	102268129	102462586	ENSG00000118733	102268128	102268129	194457	0.2	0	0.5838202655850724	0.0	0.0	0.688	0.0	1.0	0.6989700043360187	1.0	800.0	0.0	1.0	0.0
chr1	109102710	109187522	ENSG00000162636	109102709	109102710	84812	5.2	1	0.0384445461500465	0.0	0.0	0.773	0.0	13.0	0.8938299044837226	12.0	11600.0	250.0	0.9230769230769231	0.021551724137931036
chr1	109190911	109204148	ENSG00000162639	109190910	109190911	13237	6.0	1	0.0674858892063986	0.0	0.0	1.572	0.0	13.0	0.8938299044837226	12.0	11600.0	250.0	0.9230769230769231	0.021551724137931036
chr1	109417971	109477167	ENSG00000121957	109417970	109417971	59196	7.0	1	0.07510750744854745	0.0	0.0	0.864	0.0	4.0	0.44897000433601875	2.0	2200.0	103.0	0.5	0.04681818181818182
chr1	109472129	109506111	ENSG00000121940	109472128	109472129	33982	9.3	1	0.0226300800691068	1.0	0.0	0.568	0.0	4.0	0.44897000433601875	2.0	2200.0	103.0	0.5	0.04681818181818182
chr1	110574198	110617263	ENSG00000143093	110574197	110574198	43065	18.3	1	0.011282313424215571	1.0	0.0	0.55	1.0	4.0	0.75	3.0	2600.0	310.0	0.75	0.11923076923076924
chr1	110602615	110613322	ENSG00000156150	110602614	110602615	10707	0.0	0	0.5618619225191168	0.0	0.0	1.032	0.0	4.0	0.75	3.0	2600.0	310.0	0.75	0.11923076923076924
chr1	110655061	110656569	ENSG00000186150	110655060	110655061	1508	0.0	0	0.4178878177908187	0.0	0.0	1.843	0.0	4.0	0.75	3.0	2600.0	310.0	0.75	0.11923076923076924
chr1	111682248	111727724	ENSG00000134255	111682247	111682248	45476	9.5	1	0.015483784667994454	0.0	1.0	0.244	0.0	5.0	0.7397940008672037	4.0	5400.0	486.0	0.8	0.09
chr1	111729795	111747157	ENSG00000162777	111729794	111729795	17362	17.5	1	0.19196853102384395	0.0	0.0	0.637	0.0	5.0	0.7397940008672037	4.0	5400.0	486.0	0.8	0.09
chr1	111743392	111786062	ENSG00000064886	111743391	111743392	42670	8.3	1	0.17454321526139913	0.0	0.0	1.447	0.0	5.0	0.7397940008672037	4.0	5400.0	486.0	0.8	0.09
chr1	111833483	111863188	ENSG00000134216	111833482	111833483	29705	0.0	0	0.6116394671613088	0.0	0.0	1.237	0.0	4.0	0.6549471895720985	3.0	2600.0	163.0	0.75	0.06269230769230769
chr1	111888909	111895635	ENSG00000173947	111888908	111888909	6726	1.0	0	0.16994604054284942	0.0	0.0	1.587	0.0	4.0	0.6549471895720985	3.0	2600.0	163.0	0.75	0.06269230769230769
chr1	111956935	111970399	ENSG00000085465	111956934	111956935	13464	4.4	1	0.02697762481217884	0.0	0.0	0.723	0.0	4.0	0.6549471895720985	3.0	2600.0	163.0	0.75	0.06269230769230769
chr1	111982511	111991998	ENSG00000116455	111982510	111982511	9487	14.7	1	0.033043170019389015	1.0	0.0	0.824	1.0	4.0	0.6549471895720985	3.0	2600.0	163.0	0.75	0.06269230769230769
chr1	111991485	112005395	ENSG00000116459	111991484	111991485	13910	6.9	1	0.09089027818855844	1.0	0.0	0.867	1.0	20.0	0.6262456261857124	11.0	12400.0	1293.0	0.55	0.1042741935483871
chr1	112016413	112021134	ENSG00000143110	112016412	112016413	4721	18.0	1	0.185140228673796	0.0	0.0	1.82	0.0	19.0	0.6224180273356964	10.0	11800.0	1293.0	0.5263157894736842	0.10957627118644067
chr1	112025969	112106584	ENSG00000121933	112025968	112025969	80615	0.1	0	0.10790464130985564	0.0	0.0	1.066	0.0	19.0	0.6224180273356964	10.0	11800.0	1293.0	0.5263157894736842	0.10957627118644067
chr1	112084839	112259313	ENSG00000116473	112084838	112084839	174474	51.9	1	0.014213245325910315	1.0	0.0	0.537	0.0	41.0	0.6353615865226463	21.0	24600.0	2784.0	0.5121951219512195	0.11317073170731708
chr1	112223251	112298446	ENSG00000197852	112223250	112223251	75195	2.2	1	0.08321468655148312	0.0	0.0	0.968	0.0	33.0	0.6868963644631206	19.0	18000.0	2500.0	0.5757575757575758	0.1388888888888889
chr1	112938802	113006078	ENSG00000143079	112938801	112938802	67276	5.6	1	0.032298098006443315	0.0	0.0	0.685	0.0	7.0	0.5301862484871063	2.0	4800.0	480.0	0.2857142857142857	0.1
chr1	113009162	113072787	ENSG00000134245	113009161	113009162	63625	4.5	1	0.07886386109820563	0.0	0.0	0.611	0.0	7.0	0.5301862484871063	2.0	4800.0	480.0	0.2857142857142857	0.1
chr1	113066139	113163447	ENSG00000007341	113066138	113066139	97308	1.5	1	0.024635128901659642	0.0	0.0	0.868	0.0	1.0	1.0	1.0	200.0	0.0	1.0	0.0
chr1	113933370	114228545	ENSG00000081026	113933369	113933370	295175	4.4	1	0.03520555838182792	0.0	0.0	0.387	0.0	8.0	0.7302046884880937	5.0	5200.0	830.0	0.625	0.1596153846153846
chr1	114420789	114430169	ENSG00000188761	114420788	114420789	9380	16.4	1	0.4666943791224171	0.0	0.0	1.097	0.0	13.0	0.8400629810732596	10.0	8800.0	1065.0	0.7692307692307693	0.12102272727272727
chr1	114437369	114447823	ENSG00000134262	114437368	114437369	10454	11.4	1	0.011840605044344442	1.0	0.0	0.827	0.0	13.0	0.8400629810732596	10.0	8800.0	1065.0	0.7692307692307693	0.12102272727272727
