chrom	start	end	target_gene	tss_start	tss_end	gene_length	psoas_muscle	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr1	46640744	46651630	ENSG00000117472	46640743	46640744	10886	0.4	0	0.3794833765214856	0.0	0.0	1.37	0.0	13.0	0.8557645182006385	10.0	15000.0	3171.0	0.7692307692307693	0.2114
chr1	47901688	47906363	ENSG00000186564	47901687	47901688	4675	0.0	0	0.1696434936608568	0.0	0.0	1.31	0.0	9.0	0.7267341680267521	7.0	5000.0	824.0	0.7777777777777778	0.1648
chr1	48998526	50489585	ENSG00000186094	48998525	48998526	1491059	0.0	0	0.3662121103299457	0.0	0.0	0.761	0.0	1.0	1.0	1.0	200.0	0.0	1.0	0.0
chr1	51426416	51440305	ENSG00000123080	51426415	51426416	13889	5.0	1	0.03741347472637311	0.0	0.0	0.948	0.0	7.0	0.9569957149051456	7.0	7600.0	129.0	1.0	0.016973684210526314
chr1	52042850	52254889	ENSG00000117859	52042849	52042850	212039	32.8	1	0.039203933909404486	1.0	1.0	0.309	0.0	49.0	0.6245405326069563	27.0	46200.0	3301.0	0.5510204081632653	0.07145021645021644
chr1	52608045	52812358	ENSG00000157077	52608044	52608045	204313	11.5	1	0.07638511084028769	0.0	1.0	0.325	0.0	19.0	0.7375930649921539	13.0	16400.0	798.0	0.6842105263157895	0.048658536585365855
chr1	53068043	53074723	ENSG00000116157	53068042	53068043	6680	3.3	1	0.029231546735254212	0.0	0.0	1.412	0.0	32.0	0.7058874619136049	23.0	20000.0	1150.0	0.71875	0.0575
chr1	53099015	53135355	ENSG00000182183	53099014	53099015	36340	0.1	0	0.2890025806928185	0.0	0.0	1.865	0.0	32.0	0.7058874619136049	23.0	20000.0	1150.0	0.71875	0.0575
chr1	53152507	53164038	ENSG00000162377	53152506	53152507	11531	8.6	1	0.0734779272766318	1.0	0.0	1.02	1.0	32.0	0.7058874619136049	23.0	20000.0	1150.0	0.71875	0.0575
chr1	53192125	53293014	ENSG00000162378	53192124	53192125	100889	23.6	1	0.1545418037556976	0.0	1.0	0.252	0.0	32.0	0.7058874619136049	23.0	20000.0	1150.0	0.71875	0.0575
chr1	54356911	54376759	ENSG00000211452	54356910	54356911	19848	0.0	0	0.9489959378028904	0.0	0.0	0.558	0.0	7.0	0.428077066841499	2.0	5400.0	426.0	0.2857142857142857	0.07888888888888888
chr1	54382246	54411602	ENSG00000081870	54382245	54382246	29356	3.8	1	0.009493337076059316	0.0	0.0	1.347	0.0	7.0	0.428077066841499	2.0	5400.0	426.0	0.2857142857142857	0.07888888888888888
chr1	54411749	54433841	ENSG00000116212	54411748	54411749	22092	8.1	1	0.018307757258154537	1.0	0.0	1.119	0.0	7.0	0.428077066841499	2.0	5400.0	426.0	0.2857142857142857	0.07888888888888888
chr1	54474411	54483856	ENSG00000203985	54474410	54474411	9445	0.0	0	0.6116394671613088	0.0	0.0	1.425	0.0	7.0	0.428077066841499	2.0	5400.0	426.0	0.2857142857142857	0.07888888888888888
chr1	54497346	54519177	ENSG00000116209	54497345	54497346	21831	72.1	1	0.006086989825881227	1.0	0.0	1.465	0.0	7.0	0.428077066841499	2.0	5400.0	426.0	0.2857142857142857	0.07888888888888888
chr1	54519259	54578192	ENSG00000116205	54519258	54519259	58933	1.8	1	0.0239643712119802	1.0	0.0	1.666	0.0	51.0	0.6074395632487918	24.0	64200.0	9272.0	0.47058823529411764	0.14442367601246106
chr1	54598746	54619443	ENSG00000157211	54598745	54598746	20697	0.0	0	0.6941127267919259	0.0	0.0	1.794	0.0	46.0	0.6137976137128627	22.0	60200.0	8985.0	0.4782608695652174	0.14925249169435215
chr1	54638008	54665709	ENSG00000215883	54638007	54638008	27701	0.4	0	0.021149736096202385	0.0	0.0	1.075	0.0	46.0	0.6137976137128627	22.0	60200.0	8985.0	0.4782608695652174	0.14925249169435215
chr1	54649713	54691137	ENSG00000116221	54649712	54649713	41424	66.6	1	0.061296579733699966	1.0	0.0	1.116	1.0	46.0	0.6137976137128627	22.0	60200.0	8985.0	0.4782608695652174	0.14925249169435215
chr1	54691104	54879152	ENSG00000157216	54691103	54691104	188048	7.9	1	0.060961013845607585	0.0	1.0	0.198	0.0	46.0	0.6137976137128627	22.0	60200.0	8985.0	0.4782608695652174	0.14925249169435215
chr1	55532031	55680786	ENSG00000162402	55532030	55532031	148755	11.3	1	0.16650504587383072	0.0	1.0	0.147	0.0	4.0	0.8494850021680094	4.0	2000.0	183.0	1.0	0.0915
chr1	59246464	59249785	ENSG00000177606	59246463	59246464	3321	57.0	1	0.053709791291134484	0.0	0.0	1.02	0.0	48.0	0.6216392650395176	25.0	51800.0	4916.0	0.5208333333333334	0.09490347490347491
chr1	59762309	60233347	ENSG00000172456	59762308	59762309	471038	16.9	1	0.2515479561781938	0.0	0.0	1.215	0.0	104.0	0.7783973413640897	78.0	100800.0	11945.0	0.75	0.11850198412698412
chr1	61330930	61928465	ENSG00000162599	61330929	61330930	597535	4.3	1	0.02259500585525136	0.0	1.0	0.202	0.0	20.0	0.7316061246681059	12.0	17400.0	4472.0	0.6	0.25701149425287356
chr1	64239692	64647181	ENSG00000185483	64239691	64239692	407489	0.4	0	0.11269935393900972	0.0	1.0	0.267	0.0	49.0	0.6344936225735197	23.0	39000.0	5512.0	0.46938775510204084	0.14133333333333334
chr1	64669309	64733051	ENSG00000177414	64669308	64669309	63742	0.0	0	0.6832334597180839	0.0	0.0	1.317	0.0	49.0	0.6344936225735197	23.0	39000.0	5512.0	0.46938775510204084	0.14133333333333334
chr1	64936427	65158741	ENSG00000158966	64936426	64936427	222314	1.0	0	0.06019022886115955	0.0	0.0	0.572	0.0	30.0	0.6856890004758308	19.0	13400.0	1784.0	0.6333333333333333	0.13313432835820896
chr1	65210777	65298915	ENSG00000162437	65210776	65210777	88138	5.6	1	0.029015930108884324	0.0	0.0	0.814	0.0	30.0	0.6856890004758308	19.0	13400.0	1784.0	0.6333333333333333	0.13313432835820896
chr1	67218141	67244470	ENSG00000152760	67218140	67218141	26329	0.3	0	0.20051388198384185	0.0	0.0	1.566	0.0	2.0	0.6109243748081782	1.0	600.0	128.0	0.5	0.21333333333333335
chr1	67873492	67896098	ENSG00000142864	67873491	67873492	22606	116.0	1	0.04475820708070486	1.0	1.0	0.181	0.0	12.0	0.6321970835667869	6.0	11800.0	1016.0	0.5	0.08610169491525424
chr1	68150743	68154021	ENSG00000116717	68150742	68150743	3278	119.4	1	0.12467621045395748	0.0	0.0	1.131	0.0	27.0	0.6321777648044112	15.0	28200.0	2958.0	0.5555555555555556	0.1048936170212766
chr1	68167148	68299150	ENSG00000172380	68167147	68167148	132002	6.3	1	0.027363048953956717	0.0	0.0	1.055	0.0	27.0	0.6321777648044112	15.0	28200.0	2958.0	0.5555555555555556	0.1048936170212766
chr1	68894504	68915642	ENSG00000116745	68894503	68894504	21138	0.0	0	0.5828552722549862	0.0	0.0	1.111	0.0	18.0	0.5749345147032537	9.0	13000.0	1888.0	0.5	0.14523076923076922
chr1	71318035	71513491	ENSG00000050628	71318034	71318035	195456	0.2	0	0.11225314371534814	0.0	0.0	0.579	0.0	0.0		0.0				
chr1	74935561	74978298	ENSG00000162621	74935560	74935561	42737	0.0	0	0.7241531871332306	0.0	0.0	1.387	0.0	1.0	1.0	1.0	200.0	0.0	1.0	0.0
chr1	84764048	84855640	ENSG00000203943	84764047	84764048	91592	2.3	1	0.16229903164527154	0.0	0.0	1.418	0.0	9.0	0.7993133362240125	6.0	6000.0	455.0	0.6666666666666666	0.07583333333333334
chr1	84864214	84880701	ENSG00000137976	84864213	84864214	16487	0.7	0	0.2884499994345189	0.0	0.0	1.633	0.0	9.0	0.7993133362240125	6.0	6000.0	455.0	0.6666666666666666	0.07583333333333334
chr1	85784163	86043933	ENSG00000153904	85784162	85784163	259770	8.7	1	0.16257062846509918	0.0	0.0	0.952	0.0	43.0	0.6888441047532557	29.0	25600.0	4248.0	0.6744186046511628	0.1659375
chr1	86046443	86049645	ENSG00000142871	86046442	86046443	3202	47.8	1	0.10956939395922577	0.0	0.0	0.45	0.0	43.0	0.6888441047532557	29.0	25600.0	4248.0	0.6744186046511628	0.1659375
chr1	86115105	86174116	ENSG00000117174	86115104	86115105	59011	3.8	1	0.007150403169036994	0.0	0.0	1.161	1.0	43.0	0.6888441047532557	29.0	25600.0	4248.0	0.6744186046511628	0.1659375
chr1	86194915	86622626	ENSG00000171502	86194914	86194915	427711	0.1	0	0.11914055408820287	0.0	0.0	0.912	0.0	43.0	0.6888441047532557	29.0	25600.0	4248.0	0.6744186046511628	0.1659375
chr1	86889768	86922241	ENSG00000137975	86889767	86889768	32473	0.0	0	0.3211915695713681	0.0	0.0	1.273	0.0	3.0	0.5663233347786729	1.0	1000.0	166.0	0.3333333333333333	0.166
chr1	87328131	87380107	ENSG00000183291	87328130	87328131	51976	21.5	1	0.005877487677655472	0.0	0.0	1.025	0.0	15.0	0.629349131141547	9.0	10400.0	744.0	0.6	0.07153846153846154
chr1	87380330	87602334	ENSG00000153936	87380329	87380330	222004	2.1	1	0.01370982061994388	1.0	0.0	0.465	0.0	15.0	0.629349131141547	9.0	10400.0	744.0	0.6	0.07153846153846154
chr1	87794150	87814606	ENSG00000143013	87794149	87794150	20456	18.5	1	0.1421539081614249	1.0	0.0	0.595	0.0	4.0	0.5796896906561032	2.0	1000.0	274.0	0.5	0.274
chr1	89571814	89616139	ENSG00000162645	89571813	89571814	44325	25.0	1	0.07564929762596093	0.0	0.0	0.991	0.0	2.0	0.46040937697618756	1.0	1200.0	76.0	0.5	0.06333333333333334
chr1	89597433	89641723	ENSG00000213512	89597432	89597433	44290	0.0	0	1.0000000000000002	0.0	0.0	1.177	0.0	2.0	0.46040937697618756	1.0	1200.0	76.0	0.5	0.06333333333333334
chr1	89646830	89664615	ENSG00000162654	89646829	89646830	17785	1.3	1	0.08787104034126815	0.0	0.0	1.24	0.0	2.0	0.46040937697618756	1.0	1200.0	76.0	0.5	0.06333333333333334
chr1	89724632	89738544	ENSG00000154451	89724631	89724632	13912	0.1	0	0.23845700945089054	0.0	0.0	1.031	0.0	8.0	0.7594650892422647	5.0	3400.0	198.0	0.625	0.05823529411764706
chr1	90098630	90235462	ENSG00000171488	90098629	90098630	136832	1.1	1	0.022235466235633782	0.0	0.0	0.639	0.0	11.0	0.6783114787448312	6.0	6200.0	538.0	0.5454545454545454	0.0867741935483871
chr1	90286572	90402170	ENSG00000171492	90286571	90286572	115598	4.1	1	0.05444402726924637	0.0	1.0	0.312	0.0	18.0	0.6418300692952497	10.0	13200.0	1447.0	0.5555555555555556	0.10962121212121212
chr1	91380858	91487829	ENSG00000122482	91380857	91380858	106971	6.9	1	0.008161283316870065	1.0	1.0	0.253	0.0	16.0	0.6456932811061336	8.0	7400.0	61.0	0.5	0.008243243243243244
chr1	92145901	92371892	ENSG00000069702	92145900	92145901	225991	6.3	1	0.11034125546972352	0.0	0.0	0.499	0.0	23.0	0.7120369560112527	13.0	19800.0	3245.0	0.5652173913043478	0.1638888888888889
chr1	94027346	94312706	ENSG00000137936	94027345	94027346	285360	10.7	1	0.039151961229554534	0.0	0.0	0.383	0.0	36.0	0.6454640658404887	21.0	39800.0	4360.0	0.5833333333333334	0.10954773869346733
chr1	95362506	95392834	ENSG00000117519	95362505	95362506	30328	9.8	1	0.029627247647704687	0.0	0.0	0.489	0.0	9.0	0.4849462503538986	3.0	3800.0	634.0	0.3333333333333333	0.1668421052631579
chr1	101455178	101491644	ENSG00000117543	101455177	101455178	36466	9.5	1	0.044842977863230084	1.0	0.0	1.269	1.0	13.0	0.7937506740480317	10.0	4800.0	481.0	0.7692307692307693	0.10020833333333333
chr1	101702443	101707074	ENSG00000170989	101702442	101702443	4631	13.2	1	0.06545873027060263	0.0	0.0	0.547	0.0	13.0	0.7937506740480317	10.0	4800.0	481.0	0.7692307692307693	0.10020833333333333
chr1	102268129	102462586	ENSG00000118733	102268128	102268129	194457	0.0	0	0.5838202655850724	0.0	0.0	0.688	0.0	0.0		0.0				
chr1	109417971	109477167	ENSG00000121957	109417970	109417971	59196	5.1	1	0.07510750744854745	0.0	0.0	0.864	0.0	8.0	0.6115987537940164	5.0	3800.0	162.0	0.625	0.04263157894736842
chr1	110009179	110024759	ENSG00000143028	110009178	110009179	15580	93.0	1	0.6848457810463892	0.0	0.0	1.202	0.0	15.0	0.5912093466115124	8.0	15000.0	4165.0	0.5333333333333333	0.2776666666666667
chr1	110026100	110035426	ENSG00000162650	110026099	110026100	9326	3.4	1	0.07890380585613146	0.0	0.0	0.377	0.0	15.0	0.5912093466115124	8.0	15000.0	4165.0	0.5333333333333333	0.2776666666666667
chr1	110036673	110045554	ENSG00000174151	110036672	110036673	8881	2.6	1	0.02447474557166791	0.0	0.0	1.501	0.0	15.0	0.5912093466115124	8.0	15000.0	4165.0	0.5333333333333333	0.2776666666666667
chr1	110046796	110052360	ENSG00000181754	110046795	110046796	5564	6.0	1	0.09976219042021932	0.0	1.0	0.238	0.0	15.0	0.5912093466115124	8.0	15000.0	4165.0	0.5333333333333333	0.2776666666666667
chr1	110082493	110091028	ENSG00000156097	110082492	110082493	8535	0.0	0	0.5736034239369793	0.0	0.0	0.459	0.0	15.0	0.5912093466115124	8.0	15000.0	4165.0	0.5333333333333333	0.2776666666666667
chr1	110145888	110155679	ENSG00000134183	110145887	110145888	9791	0.0	0	0.6129580058050973	0.0	0.0	0.981	0.0	10.0	0.5586365002801444	5.0	4000.0	156.0	0.5	0.039
chr1	110158725	110174673	ENSG00000116337	110158724	110158725	15948	2.5	1	0.04609596875990637	0.0	0.0	0.638	0.0	10.0	0.5586365002801444	5.0	4000.0	156.0	0.5	0.039
chr1	110198702	110208118	ENSG00000168765	110198701	110198702	9416	30.9	1	0.040028845703874584	1.0	0.0	1.617	0.0	10.0	0.5586365002801444	5.0	4000.0	156.0	0.5	0.039
chr1	110210643	110252171	ENSG00000213366	110210642	110210643	41528	95.7	1	0.08984000314785295	0.0	0.0	1.392	0.0	10.0	0.5586365002801444	5.0	4000.0	156.0	0.5	0.039
chr1	110230435	110251661	ENSG00000134184	110230434	110230435	21226	29.7	1	0.15596659521489306	0.0	0.0	1.013	0.0	10.0	0.5586365002801444	5.0	4000.0	156.0	0.5	0.039
chr1	110254863	110318050	ENSG00000134201	110254862	110254863	63187	1.7	1	0.21448461278991188	0.0	0.0	1.545	0.0	10.0	0.5586365002801444	5.0	4000.0	156.0	0.5	0.039
chr1	110276553	110284384	ENSG00000134202	110276552	110276553	7831	15.0	1	0.09186052569373032	0.0	0.0	1.172	0.0	10.0	0.5586365002801444	5.0	4000.0	156.0	0.5	0.039
