chrom	start	end	target_gene	tss_start	tss_end	gene_length	brain_hippocampus	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr1	27730729	27816669	ENSG00000158195	27730728	27730729	85940	13.5	1	0.023898186252685867	0.0	1.0	0.311	0.0	60.0	0.5691958417096317	23.0	25604.0	7839.0	0.38333333333333336	0.3061630995157007
chr1	27860545	27930942	ENSG00000126705	27860544	27860545	70397	6.3	1	0.03851818634445243	0.0	1.0	0.076	0.0	68.0	0.5548424646167875	25.0	29651.0	8998.0	0.36764705882352944	0.30346362685912787
chr1	27938574	27961788	ENSG00000000938	27938573	27938574	23214	3.2	1	0.27447210583503223	0.0	0.0	0.425	0.0	47.0	0.5249256461234038	16.0	20932.0	6919.0	0.3404255319148936	0.3305465316262182
chr1	29445939	29450447	ENSG00000253304	29445938	29445939	4508	0.8	0	0.1389891466099536	0.0	0.0	1.379	0.0	9.0	0.5709602944446589	4.0	4290.0	604.0	0.4444444444444444	0.1407925407925408
chr1	29474254	29508499	ENSG00000116350	29474253	29474254	34245	28.6	1	0.01251389353650343	1.0	0.0	0.378	0.0	9.0	0.5709602944446589	4.0	4290.0	604.0	0.4444444444444444	0.1407925407925408
chr1	29519384	29557454	ENSG00000116353	29519383	29519384	38070	11.8	1	0.06704493053487946	0.0	0.0	0.848	1.0	9.0	0.5709602944446589	4.0	4290.0	604.0	0.4444444444444444	0.1407925407925408
chr1	29563027	29653325	ENSG00000060656	29563026	29563027	90298	3.4	1	0.07134792632850212	0.0	1.0	0.338	0.0	9.0	0.5709602944446589	4.0	4290.0	604.0	0.4444444444444444	0.1407925407925408
chr1	31205315	31230667	ENSG00000162511	31205314	31205315	25352	24.8	1	0.20895822335078346	0.0	0.0	0.4	0.0	60.0	0.66436989378867	32.0	30974.0	1608.0	0.5333333333333333	0.05191450894298444
chr1	31342313	31381608	ENSG00000162512	31342312	31342313	39295	38.9	1	0.09732258780510823	0.0	0.0	0.664	0.0	60.0	0.66436989378867	32.0	30974.0	1608.0	0.5333333333333333	0.05191450894298444
chr1	32256022	32281652	ENSG00000134668	32256021	32256022	25630	0.7	0	0.2449794047658981	0.0	0.0	0.806	0.0	63.0	0.7042223652183607	44.0	29034.0	4271.0	0.6984126984126984	0.14710339601846112
chr1	32372021	32410457	ENSG00000184007	32372020	32372021	38436	55.3	1	0.04664410870927932	1.0	1.0	0.284	0.0	63.0	0.7042223652183607	44.0	29034.0	4271.0	0.6984126984126984	0.14710339601846112
chr1	32479429	32526451	ENSG00000121774	32479428	32479429	47022	23.6	1	0.014764671196430053	1.0	1.0	0.24	0.0	63.0	0.7042223652183607	44.0	29034.0	4271.0	0.6984126984126984	0.14710339601846112
chr1	33402045	33430286	ENSG00000116514	33402044	33402045	28241	5.0	1	0.011814716170991032	0.0	0.0	0.354	0.0	19.0	0.44399219528626344	6.0	8984.0	1411.0	0.3157894736842105	0.15705699020480854
chr1	33473584	33546597	ENSG00000004455	33473583	33473584	73013	30.1	1	0.045713725460742406	1.0	0.0	1.223	0.0	19.0	0.44399219528626344	6.0	8984.0	1411.0	0.3157894736842105	0.15705699020480854
chr1	34632483	34684732	ENSG00000142698	34632482	34632483	52249	0.3	0	0.5631615161603193	0.0	0.0	0.593	0.0	20.0	0.8734634982377235	17.0	9211.0	1410.0	0.85	0.15307784171099773
chr1	35899090	36023551	ENSG00000142687	35899089	35899090	124461	13.4	1	0.017657686805899696	1.0	0.0	0.449	0.0	16.0	0.5351084682698626	7.0	7709.0	2724.0	0.4375	0.35335322350499415
chr1	36023073	36032875	ENSG00000020129	36023072	36023073	9802	198.1	1	0.3481919893881804	0.0	1.0	0.175	0.0	25.0	0.5854853749491593	12.0	12181.0	4907.0	0.48	0.4028404892865939
chr1	36038970	36060929	ENSG00000116819	36038969	36038970	21959	3.3	1	0.1146655303603724	0.0	0.0	1.158	0.0	25.0	0.5854853749491593	12.0	12181.0	4907.0	0.48	0.4028404892865939
chr1	36067184	36107445	ENSG00000126067	36067183	36067184	40261	20.4	1	0.02633864920842672	1.0	0.0	0.386	1.0	25.0	0.5854853749491593	12.0	12181.0	4907.0	0.48	0.4028404892865939
chr1	36179475	36185073	ENSG00000142686	36179474	36179475	5598	27.1	1	0.15428970900455088	0.0	0.0	1.481	0.0	25.0	0.5854853749491593	12.0	12181.0	4907.0	0.48	0.4028404892865939
chr1	36396318	36538101	ENSG00000126070	36396317	36396318	141783	1.6	1	0.011711879897282222	0.0	1.0	0.193	0.0	3.0	0.5271968407398487	1.0	2405.0	557.0	0.3333333333333333	0.2316008316008316
chr1	36621179	36646450	ENSG00000116871	36621178	36621179	25271	47.0	1	0.10089483725669464	0.0	1.0	0.29	0.0	39.0	0.4610367162463649	15.0	21503.0	4293.0	0.38461538461538464	0.19964656094498442
chr1	36690016	36770958	ENSG00000054118	36690015	36690016	80942	15.5	1	0.04684714643402823	1.0	1.0	0.19	0.0	39.0	0.4610367162463649	15.0	21503.0	4293.0	0.38461538461538464	0.19964656094498442
chr1	36771987	36790484	ENSG00000214193	36771986	36771987	18497	0.7	0	0.07448877759969938	0.0	0.0	0.925	0.0	39.0	0.4610367162463649	15.0	21503.0	4293.0	0.38461538461538464	0.19964656094498442
chr1	37261127	37499730	ENSG00000163873	37261126	37261127	238603	1.8	1	0.302305651730052	0.0	1.0	0.192	0.0	23.0	0.9245917844388118	23.0	9277.0	1544.0	1.0	0.16643311415328232
chr1	38158089	38175391	ENSG00000134690	38158088	38158089	17302	0.4	0	0.13930748171288174	0.0	0.0	0.683	1.0	14.0	0.7475056177970619	10.0	6977.0	2284.0	0.7142857142857143	0.3273613300845636
chr1	38179551	38230805	ENSG00000183317	38179550	38179551	51254	2.4	1	0.32031623704818385	0.0	0.0	1.286	0.0	14.0	0.7475056177970619	10.0	6977.0	2284.0	0.7142857142857143	0.3273613300845636
chr1	38259473	38266809	ENSG00000185090	38259472	38259473	7336	8.5	1	0.17134399578526568	0.0	0.0	0.853	0.0	14.0	0.7475056177970619	10.0	6977.0	2284.0	0.7142857142857143	0.3273613300845636
chr1	38268615	38273857	ENSG00000196449	38268614	38268615	5242	4.8	1	0.011290188792809084	1.0	0.0	1.324	1.0	20.0	0.6552908478479299	11.0	9922.0	3026.0	0.55	0.3049788349123161
chr1	38272650	38275126	ENSG00000197982	38272649	38272650	2476	12.6	1	0.05341290719664587	1.0	0.0	1.756	0.0	20.0	0.6552908478479299	11.0	9922.0	3026.0	0.55	0.3049788349123161
chr1	38275238	38325292	ENSG00000188786	38275237	38275238	50054	2.1	1	0.012602597269539596	0.0	1.0	0.321	0.0	20.0	0.6552908478479299	11.0	9922.0	3026.0	0.55	0.3049788349123161
chr1	38326368	38412729	ENSG00000204084	38326367	38326368	86361	5.2	1	0.024472721045537167	0.0	0.0	0.834	0.0	10.0	0.5298362824857252	3.0	5316.0	1659.0	0.3	0.31207674943566593
chr1	38422646	38456593	ENSG00000183431	38422645	38422646	33947	6.8	1	0.026201377635812925	1.0	1.0	0.119	1.0	10.0	0.5298362824857252	3.0	5316.0	1659.0	0.3	0.31207674943566593
chr1	38509522	38512450	ENSG00000185668	38509521	38509522	2928	5.4	1	0.4901276185800463	0.0	0.0	0.705	0.0	16.0	0.7549770468225904	11.0	5211.0	1726.0	0.6875	0.3312224141239685
chr1	39303869	39325495	ENSG00000116954	39303868	39303869	21626	7.9	1	0.003504639182767476	0.0	1.0	0.3	0.0	16.0	0.7549770468225904	11.0	5211.0	1726.0	0.6875	0.3312224141239685
chr1	39328635	39347289	ENSG00000214114	39328634	39328635	18654	1.8	1	0.03116870631543438	0.0	0.0	0.489	0.0	102.0	0.5627593595806071	42.0	49478.0	12647.0	0.4117647058823529	0.2556085532964146
chr1	39330174	39347289	ENSG00000131233	39330173	39330174	17115	0.2	0	0.1546448221200871	0.0	0.0	1.561	0.0	102.0	0.5627593595806071	42.0	49478.0	12647.0	0.4117647058823529	0.2556085532964146
chr1	39351478	39407471	ENSG00000158315	39351477	39351478	55993	3.3	1	0.2961454897190524	0.0	0.0	1.369	0.0	102.0	0.5627593595806071	42.0	49478.0	12647.0	0.4117647058823529	0.2556085532964146
chr1	39456894	39471731	ENSG00000174574	39456893	39456894	14837	23.7	1	0.009711962799645129	1.0	0.0	0.496	0.0	102.0	0.5627593595806071	42.0	49478.0	12647.0	0.4117647058823529	0.2556085532964146
chr1	39491989	39500308	ENSG00000168653	39491988	39491989	8319	332.0	1	0.06308070685123347	1.0	0.0	1.353	0.0	102.0	0.5627593595806071	42.0	49478.0	12647.0	0.4117647058823529	0.2556085532964146
chr1	39546987	39952849	ENSG00000127603	39546986	39546987	405862	68.4	1	0.02190075411151449	0.0	1.0	0.084	0.0	102.0	0.5627593595806071	42.0	49478.0	12647.0	0.4117647058823529	0.2556085532964146
chr1	40089824	40105617	ENSG00000163909	40089823	40089824	15793	2.2	1	0.16774648729099526	0.0	0.0	1.397	0.0	14.0	0.33549105147009267	3.0	6986.0	1122.0	0.21428571428571427	0.16060692814199828
chr1	40124792	40137710	ENSG00000116981	40124791	40124792	12918	0.3	0	0.5837158078804647	0.0	0.0	0.963	0.0	14.0	0.33549105147009267	3.0	6986.0	1122.0	0.21428571428571427	0.16060692814199828
chr1	40361097	40367928	ENSG00000116990	40361096	40361097	6831	0.7	0	0.3066985562942442	0.0	0.0	0.665	0.0	13.0	0.6211878025819879	8.0	7999.0	2648.0	0.6153846153846154	0.33104138017252155
chr1	40420801	40435638	ENSG00000168389	40420800	40420801	14837	12.0	1	0.29879003022438205	0.0	0.0	0.538	0.0	13.0	0.6211878025819879	8.0	7999.0	2648.0	0.6153846153846154	0.33104138017252155
chr1	40538378	40563375	ENSG00000131238	40538377	40538378	24997	37.5	1	0.03812578631879045	0.0	0.0	0.885	0.0	9.0	0.6393492750529727	4.0	4169.0	490.0	0.4444444444444444	0.11753418085871911
chr1	40627044	40706593	ENSG00000117000	40627043	40627044	79549	3.3	1	0.0075329688176914876	0.0	1.0	0.04	0.0	39.0	0.6725539675227418	20.0	17825.0	2211.0	0.5128205128205128	0.12403927068723702
chr1	40723778	40759856	ENSG00000084073	40723777	40723778	36078	9.3	1	0.008294516222166596	1.0	0.0	1.327	0.0	35.0	0.6625673514621732	17.0	16327.0	2125.0	0.4857142857142857	0.1301525081153917
chr1	40766158	40783488	ENSG00000049089	40766157	40766158	17330	43.1	1	0.25722174593999897	0.0	0.0	0.636	0.0	35.0	0.6625673514621732	17.0	16327.0	2125.0	0.4857142857142857	0.1301525081153917
chr1	40810521	40888998	ENSG00000084070	40810520	40810521	78477	32.6	1	0.10535756836373324	0.0	0.0	0.553	0.0	35.0	0.6625673514621732	17.0	16327.0	2125.0	0.4857142857142857	0.1301525081153917
chr1	41086350	41131329	ENSG00000117016	41086349	41086350	44979	9.5	1	0.4631255106113397	0.0	0.0	1.06	0.0	23.0	0.5830987288629208	8.0	8895.0	2552.0	0.34782608695652173	0.28690275435637996
chr1	41157319	41237275	ENSG00000066136	41157318	41157319	79956	13.9	1	0.020438716242517096	1.0	0.0	0.491	0.0	30.0	0.6028639791634063	12.0	14282.0	3343.0	0.4	0.23407085842319003
chr1	41249683	41306124	ENSG00000117013	41249682	41249683	56441	0.2	0	0.17456780520349327	0.0	0.0	0.41	0.0	30.0	0.6028639791634063	12.0	14282.0	3343.0	0.4	0.23407085842319003
chr1	41326728	41328018	ENSG00000179862	41326727	41326728	1290	3.1	1	0.08890927362432931	0.0	0.0	1.818	0.0	26.0	0.5640018856745371	9.0	11849.0	2433.0	0.34615384615384615	0.20533378344164063
chr1	42619091	42621495	ENSG00000044012	42619090	42619091	2404	0.0	0	0.6236941416213583	0.0	0.0	0.976	0.0	5.0	0.42187034736422424	2.0	2408.0	781.0	0.4	0.32433554817275745
chr1	42628361	42630389	ENSG00000197273	42628360	42628361	2028	0.0	0	0.6493132402744133	0.0	0.0	1.214	0.0	5.0	0.42187034736422424	2.0	2408.0	781.0	0.4	0.32433554817275745
chr1	42642209	42801548	ENSG00000198815	42642208	42642209	159339	10.8	1	0.01978079854249481	0.0	1.0	0.27	0.0	13.0	0.5645135550989763	6.0	6177.0	1303.0	0.46153846153846156	0.21094382386271654
chr1	43282794	43310660	ENSG00000164010	43282793	43282794	27866	1.5	1	0.02224253492732874	0.0	0.0	1.167	0.0	16.0	0.6675981468889095	9.0	10431.0	1993.0	0.5625	0.19106509443006423
chr1	43312279	43318148	ENSG00000164011	43312278	43312279	5869	4.1	1	0.027560745356784662	1.0	0.0	0.47	0.0	23.0	0.6369019416164878	12.0	14374.0	2222.0	0.5217391304347826	0.15458466675942675
chr1	43391051	43424530	ENSG00000117394	43391050	43391051	33479	44.2	1	0.11916309276803908	0.0	1.0	0.241	0.0	25.0	0.6543871932344533	14.0	16364.0	2625.0	0.56	0.1604131019310682
chr1	43735664	43739673	ENSG00000179178	43735663	43735664	4009	15.8	1	0.2686150557752293	0.0	0.0	1.965	0.0	35.0	0.6931483443370898	23.0	16994.0	2742.0	0.6571428571428571	0.1613510650817936
chr1	43747553	43751288	ENSG00000253313	43747552	43747553	3735	0.0	0	0.3461355937723353	0.0	0.0	1.907	0.0	35.0	0.6931483443370898	23.0	16994.0	2742.0	0.6571428571428571	0.1613510650817936
chr1	43766663	43788779	ENSG00000066056	43766662	43766663	22116	4.5	1	0.06042996771978903	0.0	0.0	0.885	0.0	35.0	0.6931483443370898	23.0	16994.0	2742.0	0.6571428571428571	0.1613510650817936
chr1	43803477	43818443	ENSG00000117400	43803476	43803477	14966	0.0	0	0.22281078954804934	0.0	0.0	0.763	0.0	35.0	0.6931483443370898	23.0	16994.0	2742.0	0.6571428571428571	0.1613510650817936
