enh_chrom	enh_start	enh_end	sig_connect	in_same_tad	target_gene	gtex_tpm	hk	lof_intol	essential	rel_entropy	enh_rel_entropy	phastcons_overlap	tisspec_enh	enh_length	tissue
chr1	19737907	19738101	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.7109351736821121	0	1	194	ovary
chr1	19738238	19738540	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.25277826369078593	9	0	302	ovary
chr1	19738633	19738839	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.5418430900086738	24	0	206	ovary
chr1	19739346	19739449	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.3288122585287603	0	0	103	ovary
chr1	19739512	19739975	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.3288122585287603	0	0	463	ovary
chr1	19740048	19740171	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.3288122585287603	0	0	123	ovary
chr1	19740227	19740381	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.3288122585287603	6	0	154	ovary
chr1	19740497	19741050	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.08368618001734751	37	0	553	ovary
chr1	19741123	19741347	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.08368618001734751	170	0	224	ovary
chr1	19741395	19741989	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.25277826369078593	264	0	594	ovary
chr1	19742447	19742617	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.3288122585287603	0	0	170	ovary
chr1	19742754	19743176	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.3288122585287603	0	0	422	ovary
chr1	19743413	19743652	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.4218703473642241	0	0	239	ovary
chr1	19744021	19744425	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.3288122585287603	0	0	404	ovary
chr1	19746399	19746581	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.13280552104633647	0	0	182	ovary
chr1	19748015	19748145	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.3288122585287603	22	0	130	ovary
chr1	19749758	19749948	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.4218703473642241	84	0	190	ovary
chr1	19750071	19750384	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.13280552104633647	0	0	313	ovary
chr1	19750704	19750804	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	1.0	0	1	100	ovary
chr1	19750907	19751725	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.08368618001734751	0	0	818	ovary
chr1	19751781	19752001	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.08368618001734751	10	0	220	ovary
chr1	19752240	19752746	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.1884924370427512	0	0	506	ovary
chr1	19752821	19753654	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.08368618001734751	0	0	833	ovary
chr1	19753703	19754697	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.1884924370427512	240	0	994	ovary
chr1	19754746	19754911	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.7109351736821121	0	1	165	ovary
chr1	19755135	19755434	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.1884924370427512	0	0	299	ovary
chr1	19755564	19755712	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.7109351736821121	0	1	148	ovary
chr1	19755952	19756224	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.03974743221087251	16	0	272	ovary
chr1	19756295	19756476	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.03974743221087251	9	0	181	ovary
chr1	19756546	19756848	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.03974743221087251	152	0	302	ovary
chr1	19758694	19758873	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.5418430900086738	0	0	179	ovary
chr1	19759974	19760794	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.08368618001734751	0	0	820	ovary
chr1	19759073	19759931	1	1	ENSG00000173436	5.2	1.0	0.0	0.0	0.04258459524331211	0.13280552104633647	163	0	858	ovary
chr1	22433714	22433823	1	1	ENSG00000169641	0.5	0.0	0.0	0.0	0.054323145428416084	1.0	0	1	109	ovary
chr1	22434775	22434931	1	1	ENSG00000169641	0.5	0.0	0.0	0.0	0.054323145428416084	0.4218703473642241	156	0	156	ovary
chr1	22434996	22435188	1	1	ENSG00000169641	0.5	0.0	0.0	0.0	0.054323145428416084	0.4218703473642241	140	0	192	ovary
chr1	22435434	22435657	1	1	ENSG00000169641	0.5	0.0	0.0	0.0	0.054323145428416084	0.5418430900086738	170	0	223	ovary
chr1	22436121	22436284	1	1	ENSG00000169641	0.5	0.0	0.0	0.0	0.054323145428416084	0.7109351736821121	0	1	163	ovary
chr1	22438466	22438630	1	1	ENSG00000169641	0.5	0.0	0.0	0.0	0.054323145428416084	0.7109351736821121	0	1	164	ovary
chr1	23403128	23403228	1	1	ENSG00000179546	0.0	0.0	0.0	0.0	0.6535360832378236	1.0	0	1	100	ovary
chr1	23407134	23407262	1	1	ENSG00000179546	0.0	0.0	0.0	0.0	0.6535360832378236	0.5418430900086738	0	0	128	ovary
chr1	23409722	23409844	1	1	ENSG00000179546	0.0	0.0	0.0	0.0	0.6535360832378236	0.5418430900086738	122	0	122	ovary
chr1	23411496	23411596	1	1	ENSG00000179546	0.0	0.0	0.0	0.0	0.6535360832378236	0.5418430900086738	100	0	100	ovary
chr1	23413193	23413425	1	1	ENSG00000179546	0.0	0.0	0.0	0.0	0.6535360832378236	1.0	47	1	232	ovary
chr1	23425035	23425158	1	1	ENSG00000179546	0.0	0.0	0.0	0.0	0.6535360832378236	0.7109351736821121	0	1	123	ovary
chr1	23426644	23426744	1	1	ENSG00000179546	0.0	0.0	0.0	0.0	0.6535360832378236	0.03974743221087251	0	0	100	ovary
chr1	23426802	23426933	1	1	ENSG00000179546	0.0	0.0	0.0	0.0	0.6535360832378236	0.03974743221087251	18	0	131	ovary
chr1	23428677	23428946	1	1	ENSG00000179546	0.0	0.0	0.0	0.0	0.6535360832378236	0.08368618001734751	132	0	269	ovary
chr1	23429453	23429555	1	1	ENSG00000179546	0.0	0.0	0.0	0.0	0.6535360832378236	0.13280552104633647	0	0	102	ovary
chr1	23429630	23429774	1	1	ENSG00000179546	0.0	0.0	0.0	0.0	0.6535360832378236	0.13280552104633647	0	0	144	ovary
chr1	23430500	23430607	1	1	ENSG00000179546	0.0	0.0	0.0	0.0	0.6535360832378236	0.3288122585287603	0	0	107	ovary
chr1	23438613	23439023	1	1	ENSG00000179546	0.0	0.0	0.0	0.0	0.6535360832378236	0.3288122585287603	0	0	410	ovary
chr1	23439180	23439293	1	1	ENSG00000179546	0.0	0.0	0.0	0.0	0.6535360832378236	0.5418430900086738	0	0	113	ovary
chr1	38049711	38049811	1	1	ENSG00000116954	16.1	0.0	1.0	0.0	0.003504639182767476	1.0	0	1	100	ovary
chr1	38061224	38061426	1	1	ENSG00000116954	16.1	0.0	1.0	0.0	0.003504639182767476	0.3288122585287603	110	0	202	ovary
chr1	38061833	38061996	1	1	ENSG00000116954	16.1	0.0	1.0	0.0	0.003504639182767476	0.4218703473642241	0	0	163	ovary
chr1	38064481	38064581	1	1	ENSG00000116954	16.1	0.0	1.0	0.0	0.003504639182767476	1.0	0	1	100	ovary
chr1	38069202	38069302	1	1	ENSG00000116954	16.1	0.0	1.0	0.0	0.003504639182767476	1.0	0	1	100	ovary
chr1	39719963	39720153	1	1	ENSG00000090621	125.0	0.0	1.0	0.0	0.16767720751668844	0.5418430900086738	91	0	190	ovary
chr1	39720743	39721010	1	1	ENSG00000090621	125.0	0.0	1.0	0.0	0.16767720751668844	0.4218703473642241	0	0	267	ovary
chr1	39724559	39724663	1	1	ENSG00000090621	125.0	0.0	1.0	0.0	0.16767720751668844	0.13280552104633647	0	0	104	ovary
chr1	39733757	39734013	1	1	ENSG00000090621	125.0	0.0	1.0	0.0	0.16767720751668844	0.25277826369078593	192	0	256	ovary
chr1	39735349	39735628	1	1	ENSG00000090621	125.0	0.0	1.0	0.0	0.16767720751668844	0.25277826369078593	97	0	279	ovary
chr1	39735705	39735916	1	1	ENSG00000090621	125.0	0.0	1.0	0.0	0.16767720751668844	0.25277826369078593	12	0	211	ovary
chr1	39736117	39736295	1	1	ENSG00000090621	125.0	0.0	1.0	0.0	0.16767720751668844	0.3288122585287603	0	0	178	ovary
chr1	39736430	39736566	1	1	ENSG00000090621	125.0	0.0	1.0	0.0	0.16767720751668844	0.3288122585287603	0	0	136	ovary
chr1	39737000	39737104	1	1	ENSG00000090621	125.0	0.0	1.0	0.0	0.16767720751668844	0.7109351736821121	0	1	104	ovary
chr1	39737663	39737833	1	1	ENSG00000090621	125.0	0.0	1.0	0.0	0.16767720751668844	0.13280552104633647	0	0	170	ovary
chr1	39737917	39738200	1	1	ENSG00000090621	125.0	0.0	1.0	0.0	0.16767720751668844	0.13280552104633647	0	0	283	ovary
chr1	39738245	39738394	1	1	ENSG00000090621	125.0	0.0	1.0	0.0	0.16767720751668844	0.13280552104633647	0	0	149	ovary
chr1	39738471	39738781	1	1	ENSG00000090621	125.0	0.0	1.0	0.0	0.16767720751668844	0.13280552104633647	119	0	310	ovary
chr1	39750829	39751080	1	1	ENSG00000090621	125.0	0.0	1.0	0.0	0.16767720751668844	0.7109351736821121	198	1	251	ovary
chr1	39751428	39751537	1	1	ENSG00000090621	125.0	0.0	1.0	0.0	0.16767720751668844	0.7109351736821121	27	1	109	ovary
chr1	40626754	40626889	1	1	ENSG00000084070	12.4	0.0	0.0	0.0	0.10535756836373324	0.4218703473642241	0	0	135	ovary
chr1	40627117	40627396	1	1	ENSG00000084070	12.4	0.0	0.0	0.0	0.10535756836373324	0.3288122585287603	250	0	279	ovary
chr1	40628344	40628444	1	1	ENSG00000084070	12.4	0.0	0.0	0.0	0.10535756836373324	0.4218703473642241	6	0	100	ovary
chr1	40628843	40628943	1	1	ENSG00000084070	12.4	0.0	0.0	0.0	0.10535756836373324	0.5418430900086738	8	0	100	ovary
chr1	43401783	43402021	1	1	ENSG00000126106	10.9	0.0	0.0	0.0	0.08253764399048713	0.3288122585287603	0	0	238	ovary
chr1	43423024	43423141	1	1	ENSG00000126106	10.9	0.0	0.0	0.0	0.08253764399048713	0.5418430900086738	0	0	117	ovary
chr1	43423386	43423809	1	1	ENSG00000126106	10.9	0.0	0.0	0.0	0.08253764399048713	0.3288122585287603	0	0	423	ovary
chr1	43423993	43424104	1	1	ENSG00000126106	10.9	0.0	0.0	0.0	0.08253764399048713	0.3288122585287603	28	0	111	ovary
chr1	55615045	55615145	1	1	ENSG00000162409	1.2	0.0	0.0	0.0	0.34808778088011505	1.0	0	1	100	ovary
chr1	55615619	55615747	1	1	ENSG00000162409	1.2	0.0	0.0	0.0	0.34808778088011505	1.0	4	1	128	ovary
chr1	55618729	55618835	1	1	ENSG00000162409	1.2	0.0	0.0	0.0	0.34808778088011505	0.7109351736821121	0	1	106	ovary
chr1	61920078	61920235	1	1	ENSG00000162604	28.2	1.0	0.0	0.0	0.009439998883641032	0.4218703473642241	0	0	157	ovary
chr1	61920355	61920480	1	1	ENSG00000162604	28.2	1.0	0.0	0.0	0.009439998883641032	0.5418430900086738	0	0	125	ovary
chr1	61920586	61920701	1	1	ENSG00000162604	28.2	1.0	0.0	0.0	0.009439998883641032	0.5418430900086738	0	0	115	ovary
chr1	61921024	61921139	1	1	ENSG00000162604	28.2	1.0	0.0	0.0	0.009439998883641032	0.7109351736821121	115	1	115	ovary
chr1	61952565	61952665	1	1	ENSG00000162604	28.2	1.0	0.0	0.0	0.009439998883641032	1.0	89	1	100	ovary
chr1	61957407	61957511	1	1	ENSG00000162604	28.2	1.0	0.0	0.0	0.009439998883641032	1.0	73	1	104	ovary
chr1	68003430	68003612	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	0.3288122585287603	9	0	182	ovary
chr1	68005475	68005595	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	1.0	0	1	120	ovary
chr1	68008524	68008668	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	1.0	0	1	144	ovary
chr1	68024676	68024816	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	0.25277826369078593	0	0	140	ovary
chr1	68024944	68025121	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	0.25277826369078593	0	0	177	ovary
chr1	68029469	68029569	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	0.4218703473642241	0	0	100	ovary
chr1	68029697	68029975	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	0.13280552104633647	0	0	278	ovary
chr1	68036632	68036785	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	0.25277826369078593	0	0	153	ovary
chr1	68080148	68080277	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	0.7109351736821121	0	1	129	ovary
chr1	68080445	68080646	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	0.4218703473642241	0	0	201	ovary
chr1	68081907	68082292	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	1.0	0	1	385	ovary
chr1	68082362	68082462	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	1.0	0	1	100	ovary
chr1	68083106	68083214	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	1.0	0	1	108	ovary
chr1	68083390	68083527	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	0.08368618001734751	0	0	137	ovary
chr1	68083574	68083735	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	0.08368618001734751	0	0	161	ovary
chr1	68083975	68084675	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	0.08368618001734751	349	0	700	ovary
chr1	68084940	68085757	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	0.13280552104633647	16	0	817	ovary
chr1	68086034	68086202	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	1.0	0	1	168	ovary
chr1	68089510	68089610	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	1.0	0	1	100	ovary
chr1	68090413	68090534	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	1.0	0	1	121	ovary
chr1	68092340	68092528	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	1.0	0	1	188	ovary
chr1	68093433	68093582	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	0.7109351736821121	0	1	149	ovary
chr1	68095077	68095418	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	1.0	12	1	341	ovary
chr1	68095632	68095828	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	1.0	0	1	196	ovary
chr1	68098620	68098738	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	0.7109351736821121	0	1	118	ovary
chr1	68113297	68113425	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	0.08368618001734751	0	0	128	ovary
chr1	68113697	68113797	1	1	ENSG00000116717	48.1	0.0	0.0	0.0	0.12467621045395748	1.0	0	1	100	ovary
chr1	73142237	73142473	1	1	ENSG00000178965	0.0	0.0	0.0	0.0	0.3911891914418527	1.0	0	1	236	ovary
chr1	74401527	74401627	1	1	ENSG00000162621	0.0	0.0	0.0	0.0	0.7241531871332306	1.0	0	1	100	ovary
chr1	85764000	85764209	1	1	ENSG00000117174	10.6	0.0	0.0	1.0	0.007150403169036994	-2.220446049250313e-16	75	0	209	ovary
chr1	85764320	85764451	1	1	ENSG00000117174	10.6	0.0	0.0	1.0	0.007150403169036994	-2.220446049250313e-16	0	0	131	ovary
chr1	85779485	85779733	1	1	ENSG00000117174	10.6	0.0	0.0	1.0	0.007150403169036994	0.4218703473642241	37	0	248	ovary
chr1	85780096	85780379	1	1	ENSG00000117174	10.6	0.0	0.0	1.0	0.007150403169036994	0.13280552104633647	0	0	283	ovary
chr1	85780658	85780798	1	1	ENSG00000117174	10.6	0.0	0.0	1.0	0.007150403169036994	0.4218703473642241	65	0	140	ovary
chr1	85795762	85795862	1	1	ENSG00000117174	10.6	0.0	0.0	1.0	0.007150403169036994	0.4218703473642241	6	0	100	ovary
chr1	85799731	85799831	1	1	ENSG00000117174	10.6	0.0	0.0	1.0	0.007150403169036994	1.0	0	1	100	ovary
chr1	87379625	87379736	1	1	ENSG00000065243	17.5	0.0	1.0	0.0	0.022078976354644703	0.25277826369078593	18	0	111	ovary
chr1	87379830	87379940	1	1	ENSG00000065243	17.5	0.0	1.0	0.0	0.022078976354644703	0.25277826369078593	35	0	110	ovary
chr1	87380387	87380535	1	1	ENSG00000065243	17.5	0.0	1.0	0.0	0.022078976354644703	0.5418430900086738	126	0	148	ovary
chr1	87399617	87399816	1	1	ENSG00000065243	17.5	0.0	1.0	0.0	0.022078976354644703	0.5418430900086738	0	0	199	ovary
chr1	87791969	87792069	1	1	ENSG00000065243	17.5	0.0	1.0	0.0	0.022078976354644703	0.5418430900086738	7	0	100	ovary
chr1	87793304	87793508	1	1	ENSG00000065243	17.5	0.0	1.0	0.0	0.022078976354644703	0.5418430900086738	40	0	204	ovary
chr1	87793596	87794043	1	1	ENSG00000065243	17.5	0.0	1.0	0.0	0.022078976354644703	0.7109351736821121	66	1	447	ovary
chr1	87794219	87794480	1	1	ENSG00000065243	17.5	0.0	1.0	0.0	0.022078976354644703	0.4218703473642241	91	0	261	ovary
chr1	87794558	87794742	1	1	ENSG00000065243	17.5	0.0	1.0	0.0	0.022078976354644703	0.4218703473642241	115	0	184	ovary
chr1	87794780	87795333	1	1	ENSG00000065243	17.5	0.0	1.0	0.0	0.022078976354644703	0.7109351736821121	438	1	553	ovary
chr1	87795530	87795654	1	1	ENSG00000065243	17.5	0.0	1.0	0.0	0.022078976354644703	0.4218703473642241	124	0	124	ovary
chr1	87796259	87796415	1	1	ENSG00000065243	17.5	0.0	1.0	0.0	0.022078976354644703	0.4218703473642241	156	0	156	ovary
chr1	87797091	87797307	1	1	ENSG00000065243	17.5	0.0	1.0	0.0	0.022078976354644703	0.3288122585287603	179	0	216	ovary
chr1	87797391	87797686	1	1	ENSG00000065243	17.5	0.0	1.0	0.0	0.022078976354644703	0.5418430900086738	295	0	295	ovary
chr1	89522051	89522151	1	1	ENSG00000183347	0.1	0.0	0.0	0.0	0.2709585828893951	0.7109351736821121	0	1	100	ovary
chr1	89528733	89528874	1	1	ENSG00000183347	0.1	0.0	0.0	0.0	0.2709585828893951	0.5418430900086738	113	0	141	ovary
chr1	89529817	89530180	1	1	ENSG00000183347	0.1	0.0	0.0	0.0	0.2709585828893951	0.25277826369078593	0	0	363	ovary
chr1	89530536	89530644	1	1	ENSG00000183347	0.1	0.0	0.0	0.0	0.2709585828893951	0.4218703473642241	0	0	108	ovary
chr1	89530746	89530960	1	1	ENSG00000183347	0.1	0.0	0.0	0.0	0.2709585828893951	0.4218703473642241	8	0	214	ovary
chr1	89531285	89531455	1	1	ENSG00000183347	0.1	0.0	0.0	0.0	0.2709585828893951	0.25277826369078593	0	0	170	ovary
chr1	89531864	89531969	1	1	ENSG00000183347	0.1	0.0	0.0	0.0	0.2709585828893951	0.5418430900086738	0	0	105	ovary
chr1	91965646	91965746	1	1	ENSG00000122484	1.0	0.0	0.0	1.0	0.02607221351502165	0.5418430900086738	0	0	100	ovary
chr1	91965933	91966373	1	1	ENSG00000122484	1.0	0.0	0.0	1.0	0.02607221351502165	0.4218703473642241	5	0	440	ovary
chr1	91966419	91966622	1	1	ENSG00000122484	1.0	0.0	0.0	1.0	0.02607221351502165	0.4218703473642241	43	0	203	ovary
chr1	91989146	91989257	1	1	ENSG00000122484	1.0	0.0	0.0	1.0	0.02607221351502165	1.0	0	1	111	ovary
chr1	91989627	91989727	1	1	ENSG00000122484	1.0	0.0	0.0	1.0	0.02607221351502165	1.0	74	1	100	ovary
chr1	91992310	91992444	1	1	ENSG00000122484	1.0	0.0	0.0	1.0	0.02607221351502165	1.0	108	1	134	ovary
chr1	91994486	91994620	1	1	ENSG00000122484	1.0	0.0	0.0	1.0	0.02607221351502165	0.7109351736821121	16	1	134	ovary
chr1	92040630	92040745	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	1.0	76	1	115	ovary
chr1	92041596	92041701	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	0.7109351736821121	0	1	105	ovary
chr1	92041789	92041923	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	0.7109351736821121	23	1	134	ovary
chr1	92043030	92043130	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	1.0	0	1	100	ovary
chr1	92047749	92048021	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	0.3288122585287603	57	0	272	ovary
chr1	92048089	92048376	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	0.3288122585287603	31	0	287	ovary
chr1	92048776	92049631	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	0.5418430900086738	163	0	855	ovary
chr1	92049729	92049930	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	1.0	0	1	201	ovary
chr1	92050998	92051213	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	0.5418430900086738	0	0	215	ovary
chr1	92055705	92056023	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	0.7109351736821121	0	1	318	ovary
chr1	92057010	92057142	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	1.0	0	1	132	ovary
chr1	92058478	92058651	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	1.0	0	1	173	ovary
chr1	92058764	92058911	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	1.0	0	1	147	ovary
chr1	92059933	92060285	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	1.0	18	1	352	ovary
chr1	92060413	92060619	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	0.7109351736821121	61	1	206	ovary
chr1	92061130	92061255	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	1.0	5	1	125	ovary
chr1	92066456	92066568	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	0.5418430900086738	0	0	112	ovary
chr1	92067125	92067225	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	1.0	0	1	100	ovary
chr1	92067663	92067771	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	0.7109351736821121	0	1	108	ovary
chr1	92070363	92070586	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	0.4218703473642241	0	0	223	ovary
chr1	92070715	92070825	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	0.4218703473642241	0	0	110	ovary
chr1	92071511	92071704	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	1.0	0	1	193	ovary
chr1	92071900	92072334	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	1.0	0	1	434	ovary
chr1	92072942	92073130	1	1	ENSG00000122483	0.7	0.0	0.0	0.0	0.03723544940156821	1.0	0	1	188	ovary
chr1	100924875	100924975	1	1	ENSG00000162694	12.1	0.0	0.0	0.0	0.046253716982539515	0.3288122585287603	0	0	100	ovary
chr1	100929869	100930005	1	1	ENSG00000162694	12.1	0.0	0.0	0.0	0.046253716982539515	0.5418430900086738	0	0	136	ovary
chr1	100941185	100941305	1	1	ENSG00000162694	12.1	0.0	0.0	0.0	0.046253716982539515	0.4218703473642241	0	0	120	ovary
chr1	100974715	100974815	1	1	ENSG00000162694	12.1	0.0	0.0	0.0	0.046253716982539515	1.0	0	1	100	ovary
