chrom	start	end	target_gene	tss_start	tss_end	gene_length	lung	exp	rel_entropy	hk	lof_intol	loeuf	essential	enh_num	enh_rel_entropy	tisspec_enh	enh_length	phastcons_overlap	frac_tisspec_enh	frac_phastcons
chr1	26485510	26489119	ENSG00000197245	26485509	26485510	3609	7.5	1	0.050620139634493584	0.0	0.0	0.95	0.0	68.0	0.5572012563879164	32.0	21480.0	5126.0	0.47058823529411764	0.23864059590316575
chr1	26496361	26498551	ENSG00000142684	26496360	26496361	2190	7.3	1	0.062221286964571715	1.0	0.0	1.693	0.0	68.0	0.5572012563879164	32.0	21480.0	5126.0	0.47058823529411764	0.23864059590316575
chr1	26503893	26516377	ENSG00000142675	26503892	26503893	12484	7.6	1	0.11403056135705715	0.0	0.0	1.282	0.0	68.0	0.5572012563879164	32.0	21480.0	5126.0	0.47058823529411764	0.23864059590316575
chr1	26560690	26605299	ENSG00000130695	26560689	26560690	44609	5.5	1	0.1878774389956173	0.0	0.0	0.53	1.0	78.0	0.5883736705636163	40.0	23474.0	5752.0	0.5128205128205128	0.24503706228167335
chr1	26605666	26608007	ENSG00000142669	26605665	26605666	2341	231.8	1	0.03667100237670372	0.0	0.0	1.059	0.0	78.0	0.5883736705636163	40.0	23474.0	5752.0	0.5128205128205128	0.24503706228167335
chr1	26607818	26644854	ENSG00000158062	26607817	26607818	37036	20.0	1	0.0418219913578769	0.0	0.0	1.142	0.0	78.0	0.5883736705636163	40.0	23474.0	5752.0	0.5128205128205128	0.24503706228167335
chr1	26644447	26647014	ENSG00000169442	26644446	26644447	2567	283.4	1	0.2803848991164801	0.0	0.0	1.698	0.0	78.0	0.5883736705636163	40.0	23474.0	5752.0	0.5128205128205128	0.24503706228167335
chr1	26648349	26680621	ENSG00000176092	26648348	26648349	32272	1.6	1	0.4308660655052658	0.0	0.0	0.793	0.0	78.0	0.5883736705636163	40.0	23474.0	5752.0	0.5128205128205128	0.24503706228167335
chr1	26688124	26701013	ENSG00000176083	26688123	26688124	12889	1.6	1	0.22704187255411115	0.0	0.0	1.34	0.0	78.0	0.5883736705636163	40.0	23474.0	5752.0	0.5128205128205128	0.24503706228167335
chr1	26758772	26797785	ENSG00000117682	26758771	26758772	39013	15.2	1	0.0072830432945386065	0.0	0.0	0.51	1.0	53.0	0.6163413501368442	30.0	16661.0	3392.0	0.5660377358490566	0.20358922033491386
chr1	26798940	26802463	ENSG00000198830	26798939	26798940	3523	284.9	1	0.01672990583901121	0.0	0.0	0.459	0.0	53.0	0.6163413501368442	30.0	16661.0	3392.0	0.5660377358490566	0.20358922033491386
chr1	27022523	27108595	ENSG00000117713	27022522	27022523	86072	17.5	1	0.011762782971970524	0.0	1.0	0.071	0.0	97.0	0.46316172502528	27.0	28972.0	10954.0	0.27835051546391754	0.37808918956233606
chr1	27113962	27124889	ENSG00000060642	27113961	27113962	10927	7.3	1	0.03376156148995752	0.0	0.0	1.238	1.0	97.0	0.46316172502528	27.0	28972.0	10954.0	0.27835051546391754	0.37808918956233606
chr1	27153200	27184093	ENSG00000204160	27153199	27153200	30893	18.1	1	0.026452579165281084	0.0	0.0	0.805	0.0	97.0	0.46316172502528	27.0	28972.0	10954.0	0.27835051546391754	0.37808918956233606
chr1	27189632	27190947	ENSG00000175793	27189631	27189632	1315	67.7	1	0.2560276031223408	0.0	0.0	0.704	0.0	97.0	0.46316172502528	27.0	28972.0	10954.0	0.27835051546391754	0.37808918956233606
chr1	27202623	27216788	ENSG00000142751	27202622	27202623	14165	15.0	1	0.013618532581453005	1.0	0.0	0.852	1.0	97.0	0.46316172502528	27.0	28972.0	10954.0	0.27835051546391754	0.37808918956233606
chr1	27320197	27327389	ENSG00000253368	27320196	27320197	7192	10.8	1	0.11407401524015195	0.0	0.0	1.755	0.0	33.0	0.48996720185037473	12.0	13648.0	2210.0	0.36363636363636365	0.1619284876905041
chr1	27331510	27339327	ENSG00000158246	27331509	27331510	7817	15.0	1	0.19408137930756664	0.0	0.0	0.717	0.0	33.0	0.48996720185037473	12.0	13648.0	2210.0	0.36363636363636365	0.1619284876905041
chr1	27425305	27493472	ENSG00000090020	27425304	27425305	68167	14.0	1	0.020130754633868427	0.0	0.0	0.375	0.0	63.0	0.5029722933154502	23.0	16529.0	3561.0	0.36507936507936506	0.21543953052211265
chr1	27561006	27635110	ENSG00000142784	27561005	27561006	74104	19.1	1	0.03716457018669965	1.0	1.0	0.23	0.0	63.0	0.5029722933154502	23.0	16529.0	3561.0	0.36507936507936506	0.21543953052211265
chr1	27648650	27662891	ENSG00000186501	27648649	27648650	14241	25.7	1	0.01774962179850806	1.0	0.0	1.485	0.0	197.0	0.48352277685543554	63.0	65111.0	19190.0	0.3197969543147208	0.2947274654052311
chr1	27668512	27680421	ENSG00000142765	27668511	27668512	11909	15.3	1	0.3116163421981336	0.0	0.0	1.056	0.0	141.0	0.4740829434974142	42.0	50870.0	16679.0	0.2978723404255319	0.32787497542756044
chr1	27681674	27693383	ENSG00000142733	27681673	27681674	11709	89.4	1	0.07259629287238857	0.0	0.0	0.768	0.0	141.0	0.4740829434974142	42.0	50870.0	16679.0	0.2978723404255319	0.32787497542756044
chr1	27695602	27701315	ENSG00000142748	27695601	27695602	5713	809.1	1	0.4659250799746126	0.0	0.0	0.896	0.0	141.0	0.4740829434974142	42.0	50870.0	16679.0	0.2978723404255319	0.32787497542756044
chr1	27705665	27709870	ENSG00000174950	27705664	27705665	4205	6.1	1	0.4386196078742469	0.0	0.0	1.575	0.0	141.0	0.4740829434974142	42.0	50870.0	16679.0	0.2978723404255319	0.32787497542756044
chr1	27719147	27722318	ENSG00000181773	27719146	27719147	3171	2.4	1	0.18541162720396973	0.0	0.0	1.543	0.0	141.0	0.4740829434974142	42.0	50870.0	16679.0	0.2978723404255319	0.32787497542756044
chr1	27730729	27816669	ENSG00000158195	27730728	27730729	85940	51.5	1	0.023898186252685867	0.0	1.0	0.311	0.0	141.0	0.4740829434974142	42.0	50870.0	16679.0	0.2978723404255319	0.32787497542756044
chr1	27860545	27930942	ENSG00000126705	27860544	27860545	70397	13.0	1	0.03851818634445243	0.0	1.0	0.076	0.0	141.0	0.4740829434974142	42.0	50870.0	16679.0	0.2978723404255319	0.32787497542756044
chr1	28473676	28520447	ENSG00000169403	28473675	28473676	46771	9.5	1	0.1701987165906701	0.0	0.0	0.848	0.0	53.0	0.588971857315473	23.0	14804.0	475.0	0.4339622641509434	0.03208592272358822
chr1	28525966	28559536	ENSG00000126698	28525965	28525966	33570	67.1	1	0.006225763994330821	1.0	0.0	0.587	0.0	53.0	0.588971857315473	23.0	14804.0	475.0	0.4339622641509434	0.03208592272358822
chr1	29063132	29096287	ENSG00000198492	29063131	29063132	33155	30.7	1	0.013178370367964548	1.0	1.0	0.139	0.0	27.0	0.7256286344804018	19.0	7202.0	1446.0	0.7037037037037037	0.20077756178839212
chr1	29138653	29190208	ENSG00000116329	29138652	29138653	51555	0.0	0	0.5904024137422254	0.0	0.0	1.193	0.0	27.0	0.7256286344804018	19.0	7202.0	1446.0	0.7037037037037037	0.20077756178839212
chr1	29213602	29446553	ENSG00000159023	29213601	29213602	232951	6.4	1	0.05115709748535498	0.0	0.0	0.519	0.0	28.0	0.7354276118203875	20.0	7412.0	1446.0	0.7142857142857143	0.19508904479222883
chr1	29445939	29450447	ENSG00000253304	29445938	29445939	4508	11.0	1	0.1389891466099536	0.0	0.0	1.379	0.0	15.0	0.5728497419424902	7.0	4944.0	535.0	0.4666666666666667	0.10821197411003236
chr1	29474254	29508499	ENSG00000116350	29474253	29474254	34245	91.8	1	0.01251389353650343	1.0	0.0	0.378	0.0	15.0	0.5728497419424902	7.0	4944.0	535.0	0.4666666666666667	0.10821197411003236
chr1	29519384	29557454	ENSG00000116353	29519383	29519384	38070	8.5	1	0.06704493053487946	0.0	0.0	0.848	1.0	15.0	0.5728497419424902	7.0	4944.0	535.0	0.4666666666666667	0.10821197411003236
chr1	31205315	31230667	ENSG00000162511	31205314	31205315	25352	238.8	1	0.20895822335078346	0.0	0.0	0.4	0.0	23.0	0.6568218072682847	11.0	7841.0	141.0	0.4782608695652174	0.017982400204055605
chr1	31342313	31381608	ENSG00000162512	31342312	31342313	39295	22.4	1	0.09732258780510823	0.0	0.0	0.664	0.0	48.0	0.48455823196323794	13.0	16469.0	669.0	0.2708333333333333	0.04062177424251624
chr1	31404352	31538838	ENSG00000134644	31404351	31404352	134486	24.0	1	0.017568140961549957	1.0	1.0	0.129	0.0	48.0	0.48455823196323794	13.0	16469.0	669.0	0.2708333333333333	0.04062177424251624
chr1	31732416	31769662	ENSG00000060688	31732415	31732416	37246	15.8	1	0.01182917998212121	1.0	0.0	0.398	0.0	12.0	0.5949772716844898	6.0	3464.0	485.0	0.5	0.14001154734411086
chr1	31769841	31837783	ENSG00000121766	31769840	31769841	67942	20.3	1	0.05449506169507742	0.0	0.0	0.842	0.0	12.0	0.5949772716844898	6.0	3464.0	485.0	0.5	0.14001154734411086
chr1	31838471	31849697	ENSG00000121769	31838470	31838471	11226	25.4	1	0.5677078643678684	0.0	0.0	0.865	0.0	12.0	0.5949772716844898	6.0	3464.0	485.0	0.5	0.14001154734411086
chr1	31882411	31907525	ENSG00000168528	31882410	31882411	25114	24.2	1	0.3480131180142423	0.0	0.0	1.248	0.0	12.0	0.5949772716844898	6.0	3464.0	485.0	0.5	0.14001154734411086
chr1	32083286	32098119	ENSG00000121764	32083285	32083286	14833	0.0	0	0.38048158384642794	0.0	0.0	0.865	0.0	32.0	0.46256128848525185	7.0	10567.0	1871.0	0.21875	0.1770606605469859
chr1	32095462	32110497	ENSG00000162517	32095461	32095462	15035	69.0	1	0.005345427752958326	1.0	0.0	1.058	0.0	32.0	0.46256128848525185	7.0	10567.0	1871.0	0.21875	0.1770606605469859
chr1	32117847	32169920	ENSG00000084636	32117846	32117847	52073	33.3	1	0.20487746629288967	0.0	0.0	0.627	0.0	67.0	0.4429516512748752	17.0	19975.0	3046.0	0.2537313432835821	0.15249061326658322
chr1	32192717	32230494	ENSG00000121753	32192716	32192717	37777	0.5	0	0.44711601597659373	0.0	1.0	0.249	0.0	55.0	0.4206975948192462	14.0	17253.0	2799.0	0.2545454545454545	0.16223265519040167
chr1	32256022	32281652	ENSG00000134668	32256021	32256022	25630	7.2	1	0.2449794047658981	0.0	0.0	0.806	0.0	55.0	0.4206975948192462	14.0	17253.0	2799.0	0.2545454545454545	0.16223265519040167
chr1	32372021	32410457	ENSG00000184007	32372020	32372021	38436	73.9	1	0.04664410870927932	1.0	1.0	0.284	0.0	55.0	0.4206975948192462	14.0	17253.0	2799.0	0.2545454545454545	0.16223265519040167
chr1	32479429	32526451	ENSG00000121774	32479428	32479429	47022	43.5	1	0.014764671196430053	1.0	1.0	0.24	0.0	55.0	0.4206975948192462	14.0	17253.0	2799.0	0.2545454545454545	0.16223265519040167
chr1	32537631	32568467	ENSG00000121775	32537630	32537631	30836	4.7	1	0.013152262575735284	0.0	0.0	0.617	0.0	28.0	0.5644432643278084	13.0	7509.0	991.0	0.4642857142857143	0.1319749633772806
chr1	32573638	32642169	ENSG00000025800	32573637	32573638	68531	16.7	1	0.030706662041860518	0.0	1.0	0.224	0.0	28.0	0.5644432643278084	13.0	7509.0	991.0	0.4642857142857143	0.1319749633772806
chr1	32645286	32663886	ENSG00000084652	32645285	32645286	18600	26.1	1	0.019224599033775696	1.0	1.0	0.24	0.0	46.0	0.5451652330037375	15.0	13058.0	2166.0	0.32608695652173914	0.16587532547097564
chr1	32665986	32670988	ENSG00000160050	32665985	32665986	5002	4.2	1	0.23281499611402184	0.0	0.0	1.923	0.0	46.0	0.5451652330037375	15.0	13058.0	2166.0	0.32608695652173914	0.16587532547097564
chr1	32671235	32674288	ENSG00000160051	32671234	32671235	3053	2.2	1	0.0209201010629227	0.0	0.0	1.227	0.0	46.0	0.5451652330037375	15.0	13058.0	2166.0	0.32608695652173914	0.16587532547097564
chr1	32674694	32681797	ENSG00000222046	32674693	32674694	7103	1.7	1	0.6116394671613088	0.0	0.0	1.208	0.0	46.0	0.5451652330037375	15.0	13058.0	2166.0	0.32608695652173914	0.16587532547097564
chr1	32680072	32687972	ENSG00000160055	32680071	32680072	7900	7.0	1	0.015615817820192085	0.0	0.0	1.872	0.0	46.0	0.5451652330037375	15.0	13058.0	2166.0	0.32608695652173914	0.16587532547097564
chr1	32687528	32697205	ENSG00000084623	32687527	32687528	9677	110.6	1	0.028015977842739785	1.0	1.0	0.346	1.0	46.0	0.5451652330037375	15.0	13058.0	2166.0	0.32608695652173914	0.16587532547097564
chr1	32712833	32714457	ENSG00000183615	32712832	32712833	1624	23.6	1	0.1142103220187401	0.0	0.0	1.652	0.0	46.0	0.5451652330037375	15.0	13058.0	2166.0	0.32608695652173914	0.16587532547097564
chr1	32716839	32751766	ENSG00000182866	32716838	32716839	34927	10.2	1	0.2764869519843965	0.0	1.0	0.212	0.0	46.0	0.5451652330037375	15.0	13058.0	2166.0	0.32608695652173914	0.16587532547097564
chr1	32757686	32799236	ENSG00000116478	32757685	32757686	41550	38.7	1	0.04624674774257672	0.0	0.0	0.405	0.0	46.0	0.5451652330037375	15.0	13058.0	2166.0	0.32608695652173914	0.16587532547097564
chr1	33402045	33430286	ENSG00000116514	33402044	33402045	28241	19.7	1	0.011814716170991032	0.0	0.0	0.354	0.0	38.0	0.5123923841675575	12.0	13322.0	3158.0	0.3157894736842105	0.23705149376970425
chr1	33473584	33546597	ENSG00000004455	33473583	33473584	73013	70.4	1	0.045713725460742406	1.0	0.0	1.223	0.0	41.0	0.5082797631489467	13.0	13759.0	3199.0	0.3170731707317073	0.2325023620902682
chr1	33938245	33962107	ENSG00000121903	33938244	33938245	23862	0.7	0	0.017268182153821834	0.0	0.0	0.511	0.0	10.0	0.43839066132530435	2.0	1850.0	354.0	0.2	0.19135135135135134
chr1	34632483	34684732	ENSG00000142698	34632482	34632483	52249	0.0	0	0.5631615161603193	0.0	0.0	0.593	0.0	1.0	1.0	1.0	255.0	0.0	1.0	0.0
chr1	35447135	35450954	ENSG00000243749	35447134	35447135	3819	48.8	1	0.03845564419496679	0.0	0.0	1.453	0.0	0.0		0.0				
chr1	35449522	35497569	ENSG00000163867	35449521	35449522	48047	5.9	1	0.017621645472055192	0.0	0.0	0.693	0.0	0.0		0.0				
chr1	35899090	36023551	ENSG00000142687	35899089	35899090	124461	22.6	1	0.017657686805899696	1.0	0.0	0.449	0.0	32.0	0.45215247695884336	8.0	10140.0	4182.0	0.25	0.4124260355029586
chr1	36023073	36032875	ENSG00000020129	36023072	36023073	9802	13.5	1	0.3481919893881804	0.0	1.0	0.175	0.0	30.0	0.45795145785438535	8.0	9725.0	4005.0	0.26666666666666666	0.41182519280205654
chr1	36038970	36060929	ENSG00000116819	36038969	36038970	21959	1.4	1	0.1146655303603724	0.0	0.0	1.158	0.0	30.0	0.45795145785438535	8.0	9725.0	4005.0	0.26666666666666666	0.41182519280205654
chr1	36067184	36107445	ENSG00000126067	36067183	36067184	40261	32.3	1	0.02633864920842672	1.0	0.0	0.386	1.0	30.0	0.45795145785438535	8.0	9725.0	4005.0	0.26666666666666666	0.41182519280205654
chr1	36179475	36185073	ENSG00000142686	36179474	36179475	5598	10.8	1	0.15428970900455088	0.0	0.0	1.481	0.0	30.0	0.45795145785438535	8.0	9725.0	4005.0	0.26666666666666666	0.41182519280205654
chr1	40420801	40435638	ENSG00000168389	40420800	40420801	14837	38.2	1	0.29879003022438205	0.0	0.0	0.538	0.0	27.0	0.6375988405103599	15.0	10951.0	1591.0	0.5555555555555556	0.14528353575015981
